Loan_ID,Customer_ID,Branch_ID,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term,Loan_Status,Loan_Start_Date
LOAN01808,CUST00276,BR040,Home Loan,3052000.00,9.28,240,Active,2019-11-12
LOAN01809,CUST04564,BR013,Business Loan,4479000.00,10.65,120,Active,2018-04-13
LOAN01810,CUST03987,BR016,Home Loan,6409000.00,7.81,180,Active,2023-01-12
LOAN01811,CUST03319,BR040,Auto Loan,1369000.00,9.90,36,Active,2023-11-13
LOAN01812,CUST03006,BR025,Auto Loan,1166000.00,9.63,48,Active,2023-11-03
LOAN01813,CUST04448,BR016,Auto Loan,1174000.00,8.72,84,Active,2017-10-07
LOAN01814,CUST04145,BR005,Personal Loan,125000.00,11.81,60,Active,2021-08-30
LOAN01815,CUST03814,BR001,Auto Loan,1759000.00,9.09,48,Closed,2020-05-27
LOAN01816,CUST02754,BR044,Education Loan,1211000.00,10.88,120,Active,2023-07-22
LOAN01817,CUST01977,BR049,Business Loan,2148000.00,12.37,36,Active,2023-10-17
LOAN01818,CUST03600,BR036,Home Loan,7629000.00,8.25,300,Active,2023-03-12
LOAN01819,CUST00624,BR036,Home Loan,7422000.00,8.70,300,Active,2022-10-23
LOAN01820,CUST00457,BR012,Home Loan,4614000.00,9.30,180,Active,2022-08-08
LOAN01821,CUST02364,BR011,Personal Loan,618000.00,11.85,60,Active,2022-11-06
LOAN01822,CUST03089,BR031,Auto Loan,1605000.00,10.16,36,Active,2023-07-08
LOAN01823,CUST03565,BR011,Education Loan,1778000.00,10.68,120,Closed,2023-06-20
LOAN01824,CUST03811,BR045,Auto Loan,1481000.00,9.30,36,Active,2022-06-26
LOAN01825,CUST01345,BR048,Home Loan,7711000.00,8.45,300,In Arrears,2022-12-12
LOAN01826,CUST03860,BR010,Home Loan,7974000.00,9.12,240,Active,2023-07-04
LOAN01827,CUST04121,BR027,Auto Loan,1206000.00,10.07,48,Active,2023-08-09
LOAN01828,CUST04338,BR044,Home Loan,4217000.00,8.60,240,Active,2022-08-19
LOAN01829,CUST00093,BR014,Personal Loan,215000.00,11.72,60,Active,2023-06-22
LOAN01830,CUST01547,BR035,Auto Loan,1654000.00,11.15,60,Active,2022-07-15
LOAN01831,CUST03904,BR006,Gold Loan,160000.00,9.34,24,Closed,2020-06-03
LOAN01832,CUST04202,BR045,Education Loan,1171000.00,9.68,60,Active,2019-10-08
LOAN01833,CUST04367,BR028,Home Loan,2259000.00,9.28,180,Closed,2023-03-21
LOAN01834,CUST00957,BR047,Business Loan,4508000.00,11.95,84,Active,2023-07-14
LOAN01835,CUST03901,BR025,Gold Loan,484000.00,11.18,24,Active,2023-04-08
LOAN01836,CUST01642,BR029,Auto Loan,1361000.00,10.44,48,Closed,2017-10-22
LOAN01837,CUST04596,BR046,Education Loan,1048000.00,10.89,84,Active,2023-01-13
LOAN01838,CUST00680,BR003,Business Loan,1928000.00,12.38,60,Active,2023-07-23
LOAN01839,CUST01250,BR030,Home Loan,7941000.00,8.90,120,Active,2023-06-09
LOAN01840,CUST04390,BR045,Personal Loan,1058000.00,11.54,60,Active,2023-02-02
LOAN01841,CUST03985,BR020,Home Loan,8700000.00,9.18,240,Defaulted,2023-06-16
LOAN01842,CUST00023,BR028,Home Loan,7172000.00,8.23,300,Defaulted,2022-04-03
LOAN01843,CUST01635,BR025,Auto Loan,1979000.00,9.77,60,Defaulted,2023-10-01
LOAN01844,CUST00624,BR036,Auto Loan,1759000.00,10.95,60,Closed,2018-12-30
LOAN01845,CUST04758,BR029,Personal Loan,1017000.00,11.93,12,Active,2023-09-24
LOAN01846,CUST04794,BR029,Personal Loan,978000.00,13.85,24,Active,2023-11-29
LOAN01847,CUST02446,BR026,Personal Loan,487000.00,16.10,48,Active,2023-11-05
LOAN01848,CUST00614,BR009,Auto Loan,1448000.00,11.03,48,Active,2022-12-01
LOAN01849,CUST03409,BR041,Education Loan,2468000.00,10.22,84,In Arrears,2023-10-04
LOAN01850,CUST00826,BR027,Home Loan,8266000.00,8.10,240,Active,2023-12-14
LOAN01851,CUST03247,BR010,Personal Loan,104000.00,13.79,12,Closed,2018-12-08
LOAN01852,CUST03429,BR046,Business Loan,1998000.00,10.38,36,Active,2022-03-02
LOAN01853,CUST00931,BR047,Business Loan,584000.00,12.64,36,Active,2022-02-28
LOAN01854,CUST01126,BR024,Education Loan,1938000.00,10.58,84,Active,2023-05-25
LOAN01855,CUST04819,BR037,Home Loan,7066000.00,7.92,120,Active,2019-03-21
LOAN01856,CUST03975,BR050,Personal Loan,1012000.00,15.20,36,Active,2023-04-29
LOAN01857,CUST03760,BR006,Home Loan,2088000.00,8.81,180,Active,2020-06-23
LOAN01858,CUST04487,BR019,Auto Loan,1700000.00,11.47,60,Active,2023-03-23
LOAN01859,CUST02274,BR041,Personal Loan,1139000.00,15.86,12,Closed,2018-10-10
LOAN01860,CUST03175,BR045,Education Loan,2818000.00,9.62,120,Active,2023-02-12
LOAN01861,CUST02142,BR047,Personal Loan,981000.00,15.64,12,Closed,2020-01-10
LOAN01862,CUST01410,BR030,Home Loan,3960000.00,7.90,120,Defaulted,2020-04-27
LOAN01863,CUST00014,BR013,Home Loan,4932000.00,8.43,180,In Arrears,2022-12-24
LOAN01864,CUST02182,BR004,Education Loan,3259000.00,9.30,60,Active,2021-05-05
LOAN01865,CUST03905,BR023,Personal Loan,845000.00,12.40,60,Closed,2016-01-01
LOAN01866,CUST01484,BR004,Auto Loan,1553000.00,8.99,48,Defaulted,2020-07-22
LOAN01867,CUST03343,BR045,Home Loan,9069000.00,9.04,240,Defaulted,2023-04-01
LOAN01868,CUST03618,BR026,Auto Loan,770000.00,10.76,36,Active,2023-03-30
LOAN01869,CUST01170,BR012,Education Loan,2416000.00,10.88,60,Active,2022-09-05
LOAN01870,CUST03621,BR021,Home Loan,8260000.00,8.21,240,Active,2023-09-16
LOAN01871,CUST04813,BR035,Home Loan,5668000.00,8.75,180,Active,2022-12-01
LOAN01872,CUST01504,BR040,Auto Loan,454000.00,10.74,84,Closed,2022-09-29
LOAN01873,CUST00390,BR003,Gold Loan,258000.00,10.07,24,Closed,2021-01-13
LOAN01874,CUST02482,BR003,Education Loan,561000.00,8.04,120,Closed,2022-08-06
LOAN01875,CUST00527,BR044,Home Loan,7514000.00,9.40,180,Active,2019-05-12
LOAN01876,CUST00395,BR001,Personal Loan,1026000.00,11.64,24,Closed,2021-04-22
LOAN01877,CUST03112,BR039,Personal Loan,489000.00,13.10,24,Active,2023-02-09
LOAN01878,CUST03541,BR015,Personal Loan,861000.00,12.83,24,Defaulted,2022-04-11
LOAN01879,CUST00970,BR023,Personal Loan,1177000.00,14.34,36,Defaulted,2020-04-22
LOAN01880,CUST04346,BR030,Education Loan,3436000.00,9.87,60,Active,2023-06-12
LOAN01881,CUST03095,BR029,Personal Loan,826000.00,13.04,60,Active,2023-10-11
LOAN01882,CUST00753,BR048,Gold Loan,560000.00,9.81,36,Active,2023-04-14
LOAN01883,CUST02903,BR034,Personal Loan,251000.00,13.47,48,Active,2023-09-29
LOAN01884,CUST01366,BR002,Personal Loan,1084000.00,12.83,12,Closed,2020-02-14
LOAN01885,CUST00298,BR003,Business Loan,7154000.00,14.51,36,Defaulted,2023-09-22
LOAN01886,CUST01285,BR002,Personal Loan,356000.00,16.35,60,Active,2021-08-23
LOAN01887,CUST00887,BR027,Personal Loan,1167000.00,14.27,60,Active,2020-05-11
LOAN01888,CUST01188,BR031,Education Loan,3110000.00,9.75,60,Active,2022-05-18
LOAN01889,CUST00393,BR041,Business Loan,532000.00,11.27,84,Active,2023-07-19
LOAN01890,CUST01499,BR016,Education Loan,277000.00,9.05,120,Closed,2023-06-10
LOAN01891,CUST03352,BR013,Personal Loan,729000.00,15.54,60,Active,2019-07-15
LOAN01892,CUST02687,BR025,Personal Loan,648000.00,11.75,36,Active,2023-05-16
LOAN01893,CUST02127,BR027,Auto Loan,689000.00,9.09,48,Closed,2019-10-12
LOAN01894,CUST00404,BR032,Personal Loan,581000.00,15.84,36,Closed,2021-05-23
LOAN01895,CUST02862,BR035,Auto Loan,1887000.00,10.23,60,Active,2023-01-23
LOAN01896,CUST03288,BR036,Personal Loan,524000.00,16.00,12,Closed,2017-10-22
LOAN01897,CUST01849,BR007,Business Loan,848000.00,13.31,36,Closed,2020-10-14
LOAN01898,CUST00442,BR018,Personal Loan,655000.00,16.17,60,Closed,2018-06-19
LOAN01899,CUST00746,BR006,Personal Loan,62000.00,16.15,48,Active,2023-07-23
LOAN01900,CUST02732,BR035,Personal Loan,299000.00,15.57,48,In Arrears,2020-11-06
LOAN01901,CUST02567,BR038,Auto Loan,407000.00,10.98,84,Defaulted,2022-11-07
LOAN01902,CUST03613,BR008,Education Loan,2913000.00,8.72,120,Defaulted,2019-07-11
LOAN01903,CUST02545,BR046,Education Loan,1730000.00,8.96,120,Active,2020-06-12
LOAN01904,CUST00554,BR014,Education Loan,1798000.00,9.85,120,Active,2022-12-24
LOAN01905,CUST02023,BR012,Business Loan,2646000.00,11.24,60,Active,2022-11-04
LOAN01906,CUST00050,BR038,Home Loan,5821000.00,8.37,120,Active,2023-06-02
LOAN01907,CUST01418,BR011,Home Loan,2457000.00,8.23,120,Active,2023-07-14
LOAN01908,CUST00107,BR029,Auto Loan,1291000.00,8.55,84,Active,2020-07-13
LOAN01909,CUST01384,BR047,Home Loan,4744000.00,8.46,240,Active,2023-02-25
LOAN01910,CUST04532,BR008,Personal Loan,648000.00,15.61,12,Defaulted,2019-12-03
LOAN01911,CUST02261,BR034,Home Loan,2974000.00,7.63,300,Active,2022-10-01
LOAN01912,CUST02927,BR049,Gold Loan,648000.00,9.11,12,Closed,2019-08-06
LOAN01913,CUST01278,BR033,Home Loan,5892000.00,9.48,180,Active,2020-05-08
LOAN01914,CUST03717,BR017,Home Loan,7458000.00,8.66,300,Defaulted,2022-10-03
LOAN01915,CUST01803,BR002,Auto Loan,1875000.00,10.66,60,Active,2019-12-30
LOAN01916,CUST04281,BR045,Business Loan,6846000.00,11.34,60,Defaulted,2023-10-09
LOAN01917,CUST04215,BR024,Home Loan,9030000.00,8.80,120,Active,2023-10-03
LOAN01918,CUST01503,BR008,Home Loan,4569000.00,7.90,300,Active,2023-10-12
LOAN01919,CUST00161,BR021,Home Loan,6107000.00,7.91,300,In Arrears,2022-06-20
LOAN01920,CUST04650,BR050,Home Loan,3217000.00,9.24,240,Active,2022-05-06
LOAN01921,CUST04177,BR007,Auto Loan,616000.00,9.00,60,Active,2023-08-09
LOAN01922,CUST03221,BR042,Gold Loan,434000.00,9.32,12,Closed,2020-06-05
LOAN01923,CUST00796,BR004,Gold Loan,407000.00,11.47,24,Closed,2021-04-06
LOAN01924,CUST01379,BR030,Home Loan,7595000.00,7.79,180,Active,2022-03-11
LOAN01925,CUST04027,BR049,Auto Loan,513000.00,8.86,48,Active,2020-09-19
LOAN01926,CUST04031,BR001,Business Loan,929000.00,13.56,120,Closed,2020-07-28
LOAN01927,CUST03761,BR030,Gold Loan,621000.00,12.16,24,Active,2023-10-29
LOAN01928,CUST04801,BR006,Personal Loan,1007000.00,15.88,60,Active,2023-11-02
LOAN01929,CUST04246,BR039,Personal Loan,95000.00,15.92,24,Closed,2019-10-22
LOAN01930,CUST00206,BR029,Business Loan,4381000.00,13.05,84,Active,2023-11-18
LOAN01931,CUST03989,BR017,Home Loan,2126000.00,8.35,120,Active,2023-09-04
LOAN01932,CUST04741,BR030,Home Loan,4954000.00,7.75,180,Active,2019-03-10
LOAN01933,CUST03202,BR043,Gold Loan,183000.00,10.92,12,Closed,2022-03-04
LOAN01934,CUST00210,BR024,Education Loan,2101000.00,9.64,84,Closed,2017-05-29
LOAN01935,CUST00707,BR033,Auto Loan,1098000.00,10.34,84,Closed,2023-03-26
LOAN01936,CUST01327,BR004,Personal Loan,556000.00,14.31,36,Closed,2020-06-13
LOAN01937,CUST04157,BR017,Home Loan,8043000.00,9.23,240,In Arrears,2022-04-05
LOAN01938,CUST04385,BR024,Home Loan,4113000.00,9.26,120,Active,2020-09-01
LOAN01939,CUST02986,BR002,Personal Loan,540000.00,12.36,48,Active,2022-01-25
LOAN01940,CUST04456,BR016,Personal Loan,1101000.00,15.24,60,Closed,2021-03-24
LOAN01941,CUST02214,BR023,Auto Loan,560000.00,11.27,48,Active,2021-08-30
LOAN01942,CUST01376,BR035,Personal Loan,874000.00,15.68,36,Closed,2016-12-20
LOAN01943,CUST04838,BR046,Auto Loan,1458000.00,10.43,60,Closed,2020-07-08
LOAN01944,CUST03296,BR019,Home Loan,4246000.00,7.76,300,Active,2022-02-17
LOAN01945,CUST01425,BR030,Business Loan,2525000.00,12.38,120,Active,2021-11-10
LOAN01946,CUST04268,BR046,Business Loan,4080000.00,14.00,120,Active,2023-07-15
LOAN01947,CUST02322,BR024,Personal Loan,500000.00,12.60,60,Defaulted,2022-08-19
LOAN01948,CUST04476,BR050,Education Loan,1433000.00,9.40,84,Active,2023-03-31
LOAN01949,CUST04482,BR039,Auto Loan,1879000.00,11.24,36,Active,2023-03-26
LOAN01950,CUST01043,BR038,Auto Loan,1584000.00,8.93,60,Active,2021-12-27
LOAN01951,CUST03926,BR033,Personal Loan,855000.00,13.02,36,Active,2023-10-29
LOAN01952,CUST00298,BR003,Education Loan,1435000.00,8.64,120,Active,2023-11-15
LOAN01953,CUST01620,BR038,Home Loan,6761000.00,9.34,300,Active,2023-08-11
LOAN01954,CUST04335,BR042,Personal Loan,618000.00,16.32,60,In Arrears,2021-03-10
LOAN01955,CUST04124,BR048,Gold Loan,277000.00,10.75,24,Closed,2021-05-12
LOAN01956,CUST00389,BR019,Personal Loan,294000.00,15.66,36,Active,2023-10-08
LOAN01957,CUST02450,BR010,Personal Loan,807000.00,12.27,12,Closed,2021-11-10
LOAN01958,CUST03567,BR014,Home Loan,5587000.00,8.24,120,Active,2023-08-27
LOAN01959,CUST00661,BR042,Auto Loan,1567000.00,8.88,36,Active,2022-06-10
LOAN01960,CUST01151,BR040,Auto Loan,1964000.00,8.99,36,Closed,2021-02-13
LOAN01961,CUST03872,BR040,Personal Loan,434000.00,11.57,36,Active,2022-06-07
LOAN01962,CUST02586,BR040,Gold Loan,437000.00,12.36,12,Closed,2022-06-15
LOAN01963,CUST00834,BR042,Personal Loan,1095000.00,12.72,36,Defaulted,2017-02-10
LOAN01964,CUST02885,BR034,Home Loan,8844000.00,9.28,180,Active,2023-04-04
LOAN01965,CUST02310,BR010,Business Loan,3791000.00,12.07,84,Active,2019-11-09
LOAN01966,CUST02645,BR019,Personal Loan,427000.00,14.73,24,Closed,2021-09-23
LOAN01967,CUST01258,BR006,Personal Loan,222000.00,15.27,48,Active,2023-03-20
LOAN01968,CUST01892,BR017,Auto Loan,1691000.00,9.65,36,Closed,2019-03-22
LOAN01969,CUST03893,BR031,Personal Loan,820000.00,16.30,48,Defaulted,2022-11-21
LOAN01970,CUST03501,BR046,Home Loan,3711000.00,7.69,240,Active,2019-04-03
LOAN01971,CUST00627,BR025,Home Loan,8340000.00,8.13,240,Active,2018-10-12
LOAN01972,CUST02545,BR046,Home Loan,6929000.00,9.39,240,Active,2018-09-21
LOAN01973,CUST04198,BR002,Auto Loan,1055000.00,10.51,84,Active,2021-12-02
LOAN01974,CUST01997,BR021,Gold Loan,419000.00,10.92,24,Active,2023-06-30
LOAN01975,CUST01738,BR036,Personal Loan,798000.00,11.14,12,Closed,2018-05-20
LOAN01976,CUST04043,BR035,Auto Loan,942000.00,10.22,36,Active,2023-11-03
LOAN01977,CUST00662,BR034,Home Loan,2753000.00,7.70,240,Active,2017-08-06
LOAN01978,CUST01689,BR017,Home Loan,2337000.00,8.52,300,Active,2018-09-13
LOAN01979,CUST01691,BR021,Personal Loan,844000.00,11.88,60,Closed,2023-02-06
LOAN01980,CUST00521,BR043,Personal Loan,397000.00,13.47,60,Active,2023-02-27
LOAN01981,CUST03988,BR020,Home Loan,1511000.00,7.98,120,Active,2020-03-28
LOAN01982,CUST03296,BR019,Home Loan,6232000.00,7.93,240,Active,2022-08-27
LOAN01983,CUST00139,BR044,Personal Loan,795000.00,15.54,36,Active,2022-10-04
LOAN01984,CUST01059,BR030,Personal Loan,567000.00,11.63,60,Active,2023-03-13
LOAN01985,CUST03074,BR025,Business Loan,1257000.00,13.04,120,Active,2023-03-29
LOAN01986,CUST03374,BR035,Gold Loan,660000.00,11.18,12,Closed,2022-02-14
LOAN01987,CUST03836,BR041,Home Loan,1640000.00,8.87,120,Active,2021-07-25
LOAN01988,CUST04217,BR031,Business Loan,2919000.00,10.31,36,Active,2023-10-01
LOAN01989,CUST02777,BR019,Business Loan,3217000.00,10.01,84,Active,2022-01-27
LOAN01990,CUST01939,BR014,Home Loan,2280000.00,8.34,300,Active,2023-09-30
LOAN01991,CUST04644,BR023,Home Loan,4687000.00,8.82,300,Active,2022-05-08
LOAN01992,CUST03471,BR012,Home Loan,8696000.00,8.64,240,Active,2021-09-29
LOAN01993,CUST02977,BR014,Home Loan,5676000.00,8.43,300,Active,2022-06-07
LOAN01994,CUST03759,BR027,Business Loan,3884000.00,12.46,84,Closed,2015-05-21
LOAN01995,CUST03538,BR022,Personal Loan,95000.00,12.17,24,Active,2023-11-23
LOAN01996,CUST00253,BR013,Personal Loan,596000.00,16.12,48,Active,2022-05-09
LOAN01997,CUST02189,BR033,Home Loan,3350000.00,8.26,300,Active,2023-08-09
LOAN01998,CUST03752,BR018,Auto Loan,469000.00,10.64,48,Active,2023-07-03
LOAN01999,CUST00226,BR028,Personal Loan,365000.00,16.45,36,Closed,2017-03-22
LOAN02000,CUST01614,BR044,Home Loan,9372000.00,9.34,180,Active,2023-10-04
LOAN02001,CUST01901,BR043,Home Loan,3236000.00,8.32,120,Active,2023-10-24
LOAN02002,CUST03032,BR012,Home Loan,5503000.00,9.34,180,Active,2018-09-08
LOAN02003,CUST00311,BR030,Auto Loan,1756000.00,10.02,36,Active,2021-09-29
LOAN02004,CUST03932,BR002,Gold Loan,414000.00,12.06,12,In Arrears,2023-08-14
LOAN02005,CUST04464,BR030,Gold Loan,756000.00,11.33,36,Closed,2018-01-10
LOAN02006,CUST03918,BR032,Home Loan,6011000.00,7.88,180,Active,2021-10-01
LOAN02007,CUST02607,BR031,Personal Loan,595000.00,13.01,12,Closed,2019-10-16
LOAN02008,CUST04176,BR003,Home Loan,7130000.00,8.64,180,Closed,2022-06-24
LOAN02009,CUST00344,BR025,Auto Loan,405000.00,10.96,48,Defaulted,2023-06-16
LOAN02010,CUST03792,BR023,Gold Loan,99000.00,11.98,36,Active,2023-08-09
LOAN02011,CUST01151,BR040,Auto Loan,1650000.00,10.60,36,Closed,2021-02-19
LOAN02012,CUST00234,BR008,Personal Loan,679000.00,14.56,36,Active,2023-09-29
LOAN02013,CUST00019,BR034,Home Loan,6506000.00,9.48,300,Active,2021-04-27
LOAN02014,CUST02626,BR007,Personal Loan,485000.00,14.68,48,Active,2021-10-15
LOAN02015,CUST04759,BR050,Personal Loan,1148000.00,14.09,36,Active,2021-11-27
LOAN02016,CUST03442,BR048,Personal Loan,155000.00,12.61,48,Closed,2018-04-08
LOAN02017,CUST03999,BR035,Home Loan,2397000.00,8.03,240,Closed,2023-10-08
LOAN02018,CUST04669,BR041,Personal Loan,842000.00,13.73,24,Closed,2021-03-14
LOAN02019,CUST04863,BR049,Home Loan,7989000.00,7.57,180,Active,2020-09-01
LOAN02020,CUST03335,BR027,Education Loan,2502000.00,9.62,84,Active,2021-12-10
LOAN02021,CUST00740,BR035,Gold Loan,349000.00,9.86,36,Closed,2020-08-21
LOAN02022,CUST02985,BR018,Personal Loan,931000.00,15.61,12,Closed,2022-12-18
LOAN02023,CUST02486,BR004,Personal Loan,495000.00,14.37,60,Active,2020-04-26
LOAN02024,CUST00768,BR040,Home Loan,4400000.00,8.11,300,Active,2021-12-07
LOAN02025,CUST03540,BR003,Home Loan,1571000.00,8.63,240,Active,2020-12-04
LOAN02026,CUST03831,BR034,Home Loan,6366000.00,9.31,240,Closed,2023-11-01
LOAN02027,CUST03726,BR027,Home Loan,4775000.00,7.57,120,Active,2023-03-15
LOAN02028,CUST03880,BR018,Education Loan,1746000.00,9.01,84,Active,2022-01-30
LOAN02029,CUST00777,BR013,Personal Loan,546000.00,15.68,36,Active,2023-11-24
LOAN02030,CUST01362,BR041,Auto Loan,2181000.00,9.49,36,Active,2021-09-04
LOAN02031,CUST04778,BR038,Home Loan,3601000.00,7.60,240,Active,2017-11-15
LOAN02032,CUST01886,BR035,Education Loan,2402000.00,9.32,120,Closed,2018-11-27
LOAN02033,CUST03826,BR046,Home Loan,3347000.00,8.27,240,Defaulted,2023-05-18
LOAN02034,CUST03059,BR036,Auto Loan,434000.00,11.17,84,Active,2023-11-24
LOAN02035,CUST01850,BR048,Home Loan,6057000.00,7.90,240,In Arrears,2019-01-15
LOAN02036,CUST04415,BR043,Personal Loan,63000.00,14.80,60,Active,2021-01-25
LOAN02037,CUST04884,BR045,Home Loan,8727000.00,7.55,300,Active,2023-01-05
LOAN02038,CUST01144,BR039,Home Loan,3969000.00,7.54,300,Active,2023-11-15
LOAN02039,CUST00567,BR040,Personal Loan,367000.00,13.67,24,Closed,2021-07-28
LOAN02040,CUST01715,BR033,Gold Loan,273000.00,11.07,36,Active,2023-07-30
LOAN02041,CUST04257,BR013,Home Loan,7870000.00,8.55,120,Active,2021-07-25
LOAN02042,CUST03130,BR030,Home Loan,7411000.00,9.11,120,Active,2021-06-22
LOAN02043,CUST01968,BR004,Home Loan,5852000.00,8.17,240,Active,2023-05-20
LOAN02044,CUST01030,BR046,Personal Loan,507000.00,11.26,12,Closed,2022-02-25
LOAN02045,CUST02955,BR048,Auto Loan,1963000.00,11.31,48,Active,2021-01-28
LOAN02046,CUST01146,BR004,Home Loan,7269000.00,7.51,240,Active,2022-12-13
LOAN02047,CUST01067,BR036,Education Loan,1091000.00,8.52,120,Closed,2018-11-20
LOAN02048,CUST04599,BR036,Personal Loan,866000.00,11.43,48,Active,2023-12-17
LOAN02049,CUST00568,BR034,Education Loan,3323000.00,8.18,60,Active,2022-01-04
LOAN02050,CUST04455,BR047,Education Loan,2161000.00,9.23,84,Active,2021-02-18
LOAN02051,CUST02356,BR035,Home Loan,5752000.00,8.83,240,Active,2023-04-14
LOAN02052,CUST01787,BR025,Home Loan,9103000.00,8.88,120,Active,2023-05-26
LOAN02053,CUST01110,BR004,Education Loan,545000.00,8.86,84,Active,2019-12-21
LOAN02054,CUST03168,BR019,Home Loan,3436000.00,8.59,120,In Arrears,2023-07-16
LOAN02055,CUST04828,BR044,Auto Loan,1048000.00,11.43,84,Active,2020-04-30
LOAN02056,CUST04763,BR033,Personal Loan,1046000.00,14.89,12,Closed,2020-06-25
LOAN02057,CUST02209,BR026,Education Loan,2906000.00,8.17,84,Active,2023-09-23
LOAN02058,CUST03821,BR019,Gold Loan,216000.00,11.35,12,Defaulted,2022-11-08
LOAN02059,CUST04165,BR011,Personal Loan,779000.00,11.38,48,Active,2023-10-18
LOAN02060,CUST04810,BR035,Home Loan,6979000.00,8.47,120,Active,2021-12-06
LOAN02061,CUST01070,BR031,Personal Loan,190000.00,16.04,12,Closed,2017-05-21
LOAN02062,CUST02237,BR045,Personal Loan,1112000.00,14.18,36,Closed,2019-09-09
LOAN02063,CUST04478,BR008,Home Loan,9321000.00,8.54,180,Active,2023-01-14
LOAN02064,CUST00633,BR026,Personal Loan,1006000.00,12.35,12,Closed,2022-08-14
LOAN02065,CUST04820,BR020,Personal Loan,468000.00,14.71,48,Active,2023-06-10
LOAN02066,CUST04113,BR012,Home Loan,5629000.00,7.89,240,Active,2020-07-14
LOAN02067,CUST03310,BR041,Auto Loan,273000.00,10.58,36,Active,2023-08-28
LOAN02068,CUST04131,BR016,Business Loan,652000.00,11.74,60,Active,2023-08-02
LOAN02069,CUST01532,BR026,Home Loan,1863000.00,7.55,240,Active,2023-08-28
LOAN02070,CUST04967,BR038,Auto Loan,2197000.00,9.39,84,Active,2023-10-17
LOAN02071,CUST04917,BR029,Home Loan,4267000.00,8.15,300,Active,2023-03-15
LOAN02072,CUST02991,BR047,Auto Loan,643000.00,9.36,84,Active,2022-12-15
LOAN02073,CUST04160,BR020,Personal Loan,976000.00,15.57,36,Active,2022-01-02
LOAN02074,CUST04651,BR044,Business Loan,1333000.00,14.13,36,Closed,2020-01-06
LOAN02075,CUST01418,BR011,Auto Loan,925000.00,9.82,84,Active,2023-04-08
LOAN02076,CUST02017,BR036,Auto Loan,351000.00,8.76,48,Active,2021-03-05
LOAN02077,CUST00472,BR004,Auto Loan,2000000.00,8.54,84,Defaulted,2023-11-04
LOAN02078,CUST04710,BR039,Home Loan,1666000.00,9.08,180,Active,2021-10-31
LOAN02079,CUST04251,BR045,Home Loan,5369000.00,8.75,180,Active,2021-04-08
LOAN02080,CUST01756,BR022,Personal Loan,228000.00,13.29,24,In Arrears,2022-07-01
LOAN02081,CUST01384,BR047,Personal Loan,999000.00,15.03,24,Active,2023-03-27
LOAN02082,CUST01737,BR014,Home Loan,2802000.00,9.09,180,Active,2023-10-18
LOAN02083,CUST02511,BR026,Personal Loan,116000.00,15.64,48,Active,2023-07-12
LOAN02084,CUST03196,BR035,Home Loan,4082000.00,8.94,180,Active,2023-11-28
LOAN02085,CUST00661,BR042,Home Loan,2482000.00,7.74,120,Active,2022-04-16
LOAN02086,CUST00910,BR043,Personal Loan,345000.00,15.72,36,Closed,2018-10-22
LOAN02087,CUST03646,BR002,Home Loan,8239000.00,7.66,180,Active,2020-08-05
LOAN02088,CUST04988,BR007,Personal Loan,53000.00,15.50,60,Active,2022-09-08
LOAN02089,CUST02769,BR019,Personal Loan,576000.00,11.17,36,Active,2023-01-14
LOAN02090,CUST01557,BR023,Auto Loan,577000.00,9.20,36,Closed,2018-01-01
LOAN02091,CUST03339,BR039,Business Loan,3316000.00,11.96,120,Active,2020-12-23
LOAN02092,CUST00800,BR015,Home Loan,4688000.00,7.99,240,Active,2022-10-30
LOAN02093,CUST04632,BR004,Home Loan,9116000.00,9.35,300,In Arrears,2020-05-01
LOAN02094,CUST01878,BR024,Home Loan,7742000.00,8.54,120,Active,2022-02-27
LOAN02095,CUST02903,BR034,Home Loan,6829000.00,8.58,240,Closed,2023-06-26
LOAN02096,CUST02527,BR016,Home Loan,5907000.00,8.85,240,Active,2023-10-10
