Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Amount,Channel,Transaction_Status
TXN0090503,ACC006050,2024-01-15,Withdrawal,31399.25,Net Banking,Success
TXN0090869,ACC001337,2024-01-15,Deposit,776.15,Mobile Banking,Success
TXN0091562,ACC002798,2024-01-15,Withdrawal,641.70,UPI,Success
TXN0092375,ACC003485,2024-01-15,Withdrawal,83.48,UPI,Success
TXN0094046,ACC003946,2024-01-15,Withdrawal,8000.00,ATM,Success
TXN0095426,ACC004644,2024-01-15,Withdrawal,10000.00,ATM,Failed
TXN0095827,ACC004080,2024-01-15,Withdrawal,8000.00,ATM,Success
TXN0096578,ACC005798,2024-01-15,Withdrawal,176495.26,NEFT,Success
TXN0098042,ACC000252,2024-01-15,Withdrawal,115471.48,NEFT,Success
TXN0099100,ACC000799,2024-01-15,Withdrawal,8000.00,ATM,Success
TXN0099434,ACC002390,2024-01-15,Withdrawal,456.39,UPI,Success
TXN0100897,ACC001838,2024-01-15,Deposit,1856.22,Mobile Banking,Success
TXN0103109,ACC001608,2024-01-15,Transfer,659.63,UPI,Success
TXN0103191,ACC005171,2024-01-15,Withdrawal,3000.00,ATM,Success
TXN0103383,ACC006136,2024-01-15,Deposit,28505.89,Mobile Banking,Success
TXN0103853,ACC004899,2024-01-15,Deposit,9704.46,UPI,Success
TXN0104291,ACC005417,2024-01-15,Deposit,38819.14,Branch,Success
TXN0104758,ACC004995,2024-01-15,Withdrawal,33354.34,UPI,Success
TXN0000141,ACC003616,2024-01-16,Deposit,388352.90,Branch,Success
TXN0000254,ACC000376,2024-01-16,Withdrawal,1521.26,UPI,Success
TXN0001445,ACC002895,2024-01-16,Withdrawal,84121.30,NEFT,Success
TXN0001955,ACC006229,2024-01-16,Deposit,10211.41,Net Banking,Success
TXN0001981,ACC000967,2024-01-16,Withdrawal,29956.39,IMPS,Success
TXN0002121,ACC003902,2024-01-16,Withdrawal,100828.53,NEFT,Success
TXN0003221,ACC000833,2024-01-16,Deposit,49062.98,UPI,Success
TXN0003991,ACC006580,2024-01-16,Withdrawal,10040.38,Mobile Banking,Success
TXN0004063,ACC005779,2024-01-16,Withdrawal,64232.47,NEFT,Success
TXN0005509,ACC003221,2024-01-16,Withdrawal,13840.77,Mobile Banking,Success
TXN0007143,ACC005627,2024-01-16,Transfer,196007.59,NEFT,Failed
TXN0007314,ACC006076,2024-01-16,Withdrawal,2000.00,ATM,Success
TXN0008768,ACC001998,2024-01-16,Withdrawal,33518.68,Net Banking,Success
TXN0008926,ACC001160,2024-01-16,Withdrawal,3000.00,ATM,Success
TXN0009875,ACC003819,2024-01-16,Withdrawal,5756.41,UPI,Success
TXN0010776,ACC002309,2024-01-16,Deposit,687.06,UPI,Success
TXN0010932,ACC000804,2024-01-16,Withdrawal,19495.07,Net Banking,Success
TXN0010961,ACC006843,2024-01-16,Withdrawal,2000.00,ATM,Success
TXN0011687,ACC001242,2024-01-16,Withdrawal,12418.07,Net Banking,Success
TXN0011799,ACC002821,2024-01-16,Deposit,5378.36,UPI,Success
TXN0012072,ACC004950,2024-01-16,Withdrawal,6125.31,Net Banking,Pending
TXN0012171,ACC001191,2024-01-16,Deposit,4019.50,UPI,Success
TXN0012781,ACC003933,2024-01-16,Deposit,87.30,UPI,Success
TXN0012862,ACC003448,2024-01-16,Withdrawal,15030.39,POS / Debit Card,Failed
TXN0013090,ACC001183,2024-01-16,Withdrawal,8998.34,UPI,Success
TXN0013288,ACC006009,2024-01-16,Withdrawal,20674.96,Net Banking,Success
TXN0014577,ACC001765,2024-01-16,Withdrawal,34773.41,Branch,Success
TXN0014929,ACC006621,2024-01-16,Deposit,8937.68,NEFT,Success
TXN0015618,ACC001609,2024-01-16,Withdrawal,3528.55,Net Banking,Success
TXN0016059,ACC004197,2024-01-16,Withdrawal,19443.30,Mobile Banking,Success
TXN0016359,ACC000957,2024-01-16,Transfer,497.07,UPI,Success
TXN0017513,ACC001610,2024-01-16,Deposit,32387.29,Net Banking,Success
TXN0018322,ACC003278,2024-01-16,Withdrawal,2000.00,ATM,Failed
TXN0018334,ACC004425,2024-01-16,Deposit,248322.09,NEFT,Success
TXN0018733,ACC000196,2024-01-16,Withdrawal,459372.08,Branch,Success
TXN0018954,ACC003152,2024-01-16,Deposit,34506.48,Net Banking,Success
TXN0020432,ACC000185,2024-01-16,Withdrawal,193683.14,Branch,Success
TXN0021883,ACC003022,2024-01-16,Deposit,358065.90,Branch,Success
TXN0023048,ACC005993,2024-01-16,Withdrawal,19979.17,Mobile Banking,Success
TXN0023980,ACC002778,2024-01-16,Withdrawal,22809.15,Mobile Banking,Failed
TXN0024161,ACC004790,2024-01-16,Withdrawal,114729.99,NEFT,Success
TXN0025997,ACC004805,2024-01-16,Deposit,93348.17,IMPS,Success
TXN0026133,ACC001819,2024-01-16,Transfer,538.60,UPI,Success
TXN0026689,ACC000244,2024-01-16,Deposit,509.59,UPI,Success
TXN0027049,ACC004693,2024-01-16,Withdrawal,15701.16,Net Banking,Success
TXN0028512,ACC002992,2024-01-16,Withdrawal,196494.26,NEFT,Success
TXN0028682,ACC003750,2024-01-16,Withdrawal,2000.00,ATM,Pending
TXN0029441,ACC004042,2024-01-16,Withdrawal,254.41,UPI,Success
TXN0029536,ACC004149,2024-01-16,Withdrawal,9614.10,UPI,Success
TXN0029586,ACC005007,2024-01-16,Deposit,6359.37,POS / Debit Card,Success
TXN0029701,ACC003326,2024-01-16,Withdrawal,4500.00,ATM,Success
TXN0029956,ACC000867,2024-01-16,Withdrawal,13935.86,Mobile Banking,Success
TXN0031536,ACC003670,2024-01-16,Deposit,311524.65,Branch,Success
TXN0031611,ACC002146,2024-01-16,Withdrawal,3000.00,ATM,Success
TXN0032154,ACC002169,2024-01-16,Withdrawal,40756.33,UPI,Success
TXN0033744,ACC003723,2024-01-16,Withdrawal,32326.53,Net Banking,Success
TXN0035558,ACC006583,2024-01-16,Withdrawal,5604.10,UPI,Success
TXN0036240,ACC000020,2024-01-16,Deposit,1060.32,UPI,Success
TXN0037484,ACC005428,2024-01-16,Withdrawal,781.37,UPI,Failed
TXN0039590,ACC001329,2024-01-16,Withdrawal,19516.49,Net Banking,Success
TXN0040177,ACC001985,2024-01-16,Deposit,22254.48,NEFT,Success
TXN0040573,ACC006412,2024-01-16,Deposit,4554.60,UPI,Success
TXN0041254,ACC004614,2024-01-16,Withdrawal,4066.05,Net Banking,Success
TXN0041676,ACC002175,2024-01-16,Withdrawal,500.00,ATM,Success
TXN0043411,ACC003679,2024-01-16,Withdrawal,28350.19,Mobile Banking,Failed
TXN0044052,ACC002357,2024-01-16,Deposit,517.18,UPI,Success
TXN0044408,ACC001195,2024-01-16,Withdrawal,4500.00,ATM,Success
TXN0045799,ACC000830,2024-01-16,Deposit,250.39,UPI,Success
TXN0046264,ACC001316,2024-01-16,Withdrawal,1000.00,ATM,Success
TXN0046667,ACC004121,2024-01-16,Withdrawal,25333.21,Mobile Banking,Success
TXN0046796,ACC006566,2024-01-16,Withdrawal,142317.77,NEFT,Success
TXN0047540,ACC001161,2024-01-16,Deposit,23341.45,Net Banking,Success
TXN0048737,ACC001959,2024-01-16,Withdrawal,238681.16,NEFT,Success
TXN0049041,ACC002438,2024-01-16,Deposit,110619.41,IMPS,Success
TXN0052686,ACC006542,2024-01-16,Withdrawal,1401.98,UPI,Success
TXN0053006,ACC003209,2024-01-16,Deposit,10581.17,Mobile Banking,Success
TXN0053039,ACC000136,2024-01-16,Deposit,3205.16,UPI,Success
TXN0054266,ACC002611,2024-01-16,Withdrawal,3955.40,Mobile Banking,Success
TXN0054337,ACC004214,2024-01-16,Withdrawal,4901.25,UPI,Success
TXN0056405,ACC005750,2024-01-16,Transfer,8286.05,UPI,Failed
TXN0057006,ACC005018,2024-01-16,Deposit,1389.88,Mobile Banking,Success
TXN0057038,ACC003863,2024-01-16,Transfer,33697.77,Net Banking,Success
TXN0057667,ACC004538,2024-01-16,Withdrawal,21851.64,POS / Debit Card,Success
TXN0057913,ACC002802,2024-01-16,Withdrawal,5777.90,UPI,Success
TXN0058835,ACC001990,2024-01-16,Withdrawal,428629.90,Branch,Success
TXN0059083,ACC000756,2024-01-16,Transfer,197001.71,IMPS,Success
TXN0059311,ACC003774,2024-01-16,Withdrawal,379.02,UPI,Success
TXN0060033,ACC000865,2024-01-16,Withdrawal,9294.21,UPI,Success
TXN0060135,ACC006853,2024-01-16,Deposit,180926.67,NEFT,Success
TXN0060463,ACC000461,2024-01-16,Withdrawal,1239.86,UPI,Success
TXN0060619,ACC006243,2024-01-16,Withdrawal,90348.85,Branch,Success
TXN0061684,ACC003373,2024-01-16,Withdrawal,54005.22,NEFT,Success
TXN0062182,ACC001227,2024-01-16,Withdrawal,8000.00,ATM,Success
TXN0063090,ACC001688,2024-01-16,Withdrawal,3000.00,ATM,Success
TXN0063566,ACC005983,2024-01-16,Deposit,1648.43,Net Banking,Success
TXN0063782,ACC004167,2024-01-16,Withdrawal,14375.51,Mobile Banking,Success
TXN0064266,ACC000792,2024-01-16,Withdrawal,9511.46,Mobile Banking,Success
TXN0064646,ACC003021,2024-01-16,Transfer,409.89,UPI,Success
TXN0065532,ACC002803,2024-01-16,Withdrawal,8547.89,UPI,Success
TXN0065611,ACC003425,2024-01-16,Withdrawal,21548.81,Branch,Success
TXN0065627,ACC003657,2024-01-16,Withdrawal,2000.00,ATM,Success
TXN0067168,ACC003646,2024-01-16,Transfer,19032.65,Net Banking,Success
TXN0067886,ACC002554,2024-01-16,Deposit,20329.69,Net Banking,Success
TXN0071340,ACC002007,2024-01-16,Deposit,2948.41,UPI,Success
TXN0072757,ACC005358,2024-01-16,Deposit,798.39,UPI,Success
TXN0073101,ACC002920,2024-01-16,Withdrawal,470088.16,Branch,Success
TXN0073579,ACC002374,2024-01-16,Transfer,3510.57,UPI,Success
TXN0073843,ACC004349,2024-01-16,Transfer,173.83,UPI,Success
TXN0074089,ACC003322,2024-01-16,Deposit,234462.91,IMPS,Success
TXN0074257,ACC003544,2024-01-16,Withdrawal,10000.00,ATM,Success
TXN0074746,ACC000445,2024-01-16,Withdrawal,2796.58,UPI,Success
TXN0075092,ACC006507,2024-01-16,Withdrawal,4719.88,Mobile Banking,Success
TXN0076041,ACC003578,2024-01-16,Withdrawal,8000.00,ATM,Success
TXN0076658,ACC002886,2024-01-16,Deposit,6605.77,UPI,Success
TXN0077173,ACC002149,2024-01-16,Withdrawal,462637.62,Branch,Success
TXN0077298,ACC003825,2024-01-16,Withdrawal,2000.00,ATM,Success
TXN0077327,ACC004180,2024-01-16,Withdrawal,5000.00,ATM,Success
TXN0077345,ACC003157,2024-01-16,Withdrawal,3000.00,ATM,Success
TXN0077571,ACC000357,2024-01-16,Withdrawal,475.38,UPI,Success
TXN0079509,ACC002520,2024-01-16,Withdrawal,80412.31,NEFT,Success
TXN0080665,ACC003983,2024-01-16,Withdrawal,560.24,UPI,Success
TXN0081045,ACC005361,2024-01-16,Withdrawal,14102.25,Mobile Banking,Success
TXN0081056,ACC006640,2024-01-16,Deposit,780.48,UPI,Success
TXN0082344,ACC002039,2024-01-16,Transfer,3745.67,UPI,Success
TXN0082853,ACC005509,2024-01-16,Withdrawal,4937.68,UPI,Success
TXN0083802,ACC006070,2024-01-16,Withdrawal,2766.57,UPI,Success
TXN0084246,ACC006450,2024-01-16,Withdrawal,4500.00,ATM,Failed
TXN0084346,ACC002285,2024-01-16,Deposit,766.76,UPI,Success
TXN0084351,ACC003807,2024-01-16,Deposit,248909.29,NEFT,Success
TXN0084378,ACC002139,2024-01-16,Deposit,34750.34,Net Banking,Success
TXN0084484,ACC004457,2024-01-16,Withdrawal,318.69,UPI,Success
TXN0085017,ACC006591,2024-01-16,Deposit,35877.36,UPI,Success
TXN0085740,ACC001768,2024-01-16,Withdrawal,371.86,UPI,Success
TXN0085803,ACC000667,2024-01-16,Withdrawal,12175.69,Mobile Banking,Success
TXN0086109,ACC004947,2024-01-16,Withdrawal,4500.00,ATM,Success
TXN0086430,ACC004863,2024-01-16,Withdrawal,6555.89,UPI,Success
TXN0087021,ACC006062,2024-01-16,Withdrawal,4611.34,UPI,Success
TXN0087679,ACC003232,2024-01-16,Withdrawal,3000.00,ATM,Success
TXN0089393,ACC005305,2024-01-16,Deposit,2721.17,UPI,Failed
TXN0089813,ACC000728,2024-01-16,Deposit,15329.95,Net Banking,Success
TXN0090261,ACC005762,2024-01-16,Withdrawal,500.00,ATM,Success
TXN0091009,ACC006472,2024-01-16,Withdrawal,13355.75,Net Banking,Success
TXN0091657,ACC002590,2024-01-16,Withdrawal,424.95,UPI,Success
TXN0093246,ACC002946,2024-01-16,Withdrawal,858.78,UPI,Success
TXN0093628,ACC003180,2024-01-16,Withdrawal,3598.87,UPI,Success
TXN0093828,ACC002241,2024-01-16,Withdrawal,17350.09,Mobile Banking,Success
TXN0094626,ACC004763,2024-01-16,Withdrawal,258947.07,Branch,Success
TXN0094999,ACC004077,2024-01-16,Withdrawal,9766.08,Mobile Banking,Success
TXN0095698,ACC004195,2024-01-16,Deposit,6794.20,UPI,Success
TXN0096074,ACC004019,2024-01-16,Deposit,9174.36,UPI,Success
TXN0096844,ACC005723,2024-01-16,Withdrawal,5303.24,Net Banking,Success
TXN0097039,ACC005361,2024-01-16,Deposit,799.35,UPI,Success
TXN0098519,ACC000755,2024-01-16,Deposit,37068.66,UPI,Success
TXN0099291,ACC005217,2024-01-16,Withdrawal,4500.00,ATM,Failed
TXN0100781,ACC006452,2024-01-16,Withdrawal,9820.83,UPI,Success
TXN0101746,ACC001418,2024-01-16,Deposit,7898.95,UPI,Failed
TXN0102214,ACC002495,2024-01-16,Withdrawal,13088.14,Net Banking,Success
TXN0102862,ACC004833,2024-01-16,Withdrawal,3827.15,UPI,Success
TXN0102877,ACC002283,2024-01-16,Deposit,27643.29,Mobile Banking,Success
TXN0103755,ACC000231,2024-01-16,Deposit,9303.59,UPI,Success
TXN0104578,ACC006787,2024-01-16,Withdrawal,7373.00,UPI,Success
TXN0001381,ACC006415,2024-01-17,Deposit,5769.98,UPI,Success
TXN0001788,ACC006951,2024-01-17,Deposit,122.45,UPI,Success
TXN0003587,ACC002522,2024-01-17,Withdrawal,5213.33,UPI,Success
TXN0003879,ACC000020,2024-01-17,Transfer,117236.23,IMPS,Success
TXN0004136,ACC001569,2024-01-17,Deposit,9226.98,NEFT,Success
TXN0004606,ACC001161,2024-01-17,Withdrawal,500.00,ATM,Success
TXN0006115,ACC005262,2024-01-17,Transfer,244243.38,IMPS,Success
TXN0006816,ACC000606,2024-01-17,Withdrawal,10000.00,ATM,Success
TXN0007555,ACC004425,2024-01-17,Deposit,18877.94,Net Banking,Success
TXN0007715,ACC000799,2024-01-17,Withdrawal,13285.01,IMPS,Success
TXN0007854,ACC002697,2024-01-17,Withdrawal,500.00,ATM,Success
TXN0008322,ACC000052,2024-01-17,Withdrawal,19430.64,Net Banking,Success
TXN0008562,ACC005547,2024-01-17,Withdrawal,5343.96,UPI,Success
TXN0008992,ACC000146,2024-01-17,Deposit,81703.24,IMPS,Success
TXN0009039,ACC003145,2024-01-17,Withdrawal,500.00,ATM,Success
TXN0010677,ACC004496,2024-01-17,Deposit,59702.04,IMPS,Failed
TXN0012335,ACC005946,2024-01-17,Withdrawal,500.00,ATM,Success
TXN0012439,ACC006096,2024-01-17,Deposit,226912.06,Branch,Success
TXN0013208,ACC003085,2024-01-17,Withdrawal,24188.46,Mobile Banking,Success
TXN0017274,ACC002892,2024-01-17,Deposit,28330.89,Mobile Banking,Success
TXN0017293,ACC001085,2024-01-17,Withdrawal,24190.49,POS / Debit Card,Success
TXN0017534,ACC003948,2024-01-17,Deposit,4847.40,UPI,Success
TXN0018006,ACC002189,2024-01-17,Transfer,383415.88,Branch,Success
TXN0018699,ACC006583,2024-01-17,Withdrawal,5870.06,UPI,Success
TXN0019052,ACC005101,2024-01-17,Withdrawal,8000.00,ATM,Success
TXN0019620,ACC003883,2024-01-17,Withdrawal,477.11,UPI,Success
TXN0021097,ACC002206,2024-01-17,Withdrawal,582.40,UPI,Success
TXN0021361,ACC003777,2024-01-17,Withdrawal,6436.63,UPI,Success
TXN0021915,ACC006377,2024-01-17,Withdrawal,10136.05,Net Banking,Success
TXN0022375,ACC004947,2024-01-17,Withdrawal,5000.00,ATM,Success
TXN0022796,ACC003786,2024-01-17,Withdrawal,16486.06,Net Banking,Success
TXN0024248,ACC006469,2024-01-17,Deposit,512.37,UPI,Success
TXN0025738,ACC000254,2024-01-17,Withdrawal,630.46,UPI,Success
TXN0026572,ACC004577,2024-01-17,Withdrawal,7524.21,UPI,Success
TXN0026707,ACC002971,2024-01-17,Withdrawal,20523.97,UPI,Success
TXN0027480,ACC002578,2024-01-17,Deposit,14761.72,Net Banking,Success
TXN0028312,ACC003965,2024-01-17,Withdrawal,8056.77,UPI,Success
TXN0028924,ACC000062,2024-01-17,Withdrawal,12699.37,Net Banking,Success
TXN0028955,ACC000790,2024-01-17,Withdrawal,10000.00,ATM,Success
TXN0029650,ACC003289,2024-01-17,Withdrawal,9454.91,NEFT,Success
TXN0029908,ACC006042,2024-01-17,Withdrawal,666.22,UPI,Success
TXN0031444,ACC003582,2024-01-17,Deposit,700.00,UPI,Success
TXN0032464,ACC005809,2024-01-17,Withdrawal,795.28,UPI,Success
TXN0033880,ACC000231,2024-01-17,Withdrawal,1769.99,Mobile Banking,Success
TXN0034001,ACC001596,2024-01-17,Transfer,101.84,UPI,Failed
TXN0035097,ACC000792,2024-01-17,Deposit,4040.12,UPI,Success
TXN0035402,ACC006119,2024-01-17,Withdrawal,15589.93,NEFT,Success
TXN0035486,ACC001965,2024-01-17,Deposit,465.56,UPI,Success
TXN0036354,ACC003725,2024-01-17,Withdrawal,5681.32,UPI,Success
TXN0036701,ACC005928,2024-01-17,Deposit,4092.90,Net Banking,Success
TXN0036938,ACC005574,2024-01-17,Withdrawal,277.80,UPI,Success
TXN0037435,ACC006436,2024-01-17,Deposit,26136.12,Mobile Banking,Success
TXN0037727,ACC003270,2024-01-17,Deposit,845.16,UPI,Success
TXN0038333,ACC001016,2024-01-17,Withdrawal,2371.97,UPI,Success
TXN0039227,ACC002125,2024-01-17,Withdrawal,1941.01,Net Banking,Failed
TXN0039634,ACC006221,2024-01-17,Deposit,228.01,UPI,Success
TXN0040626,ACC005684,2024-01-17,Withdrawal,2871.99,UPI,Success
TXN0040883,ACC006617,2024-01-17,Deposit,32791.89,POS / Debit Card,Success
TXN0041060,ACC002707,2024-01-17,Deposit,358.99,UPI,Failed
TXN0042049,ACC006033,2024-01-17,Withdrawal,5000.00,ATM,Success
TXN0043323,ACC006751,2024-01-17,Withdrawal,2000.00,ATM,Failed
TXN0044976,ACC002833,2024-01-17,Withdrawal,29376.14,NEFT,Success
TXN0045965,ACC001265,2024-01-17,Withdrawal,29864.73,IMPS,Success
TXN0045997,ACC002384,2024-01-17,Deposit,12136.61,UPI,Success
TXN0047427,ACC000790,2024-01-17,Deposit,8989.01,UPI,Success
TXN0047725,ACC001373,2024-01-17,Withdrawal,500.00,ATM,Success
TXN0048028,ACC005532,2024-01-17,Deposit,8332.09,UPI,Success
TXN0048315,ACC001074,2024-01-17,Withdrawal,500.00,ATM,Success
TXN0048629,ACC005430,2024-01-17,Deposit,32873.60,Mobile Banking,Success
TXN0048633,ACC004947,2024-01-17,Deposit,9167.67,UPI,Success
TXN0048684,ACC001610,2024-01-17,Deposit,27168.82,POS / Debit Card,Success
TXN0050891,ACC002765,2024-01-17,Withdrawal,747.10,UPI,Success
TXN0051316,ACC001793,2024-01-17,Withdrawal,23854.39,UPI,Success
TXN0051771,ACC000951,2024-01-17,Withdrawal,31999.22,Mobile Banking,Success
TXN0052884,ACC006732,2024-01-17,Withdrawal,30078.10,Mobile Banking,Success
TXN0053069,ACC001207,2024-01-17,Withdrawal,150.66,UPI,Success
TXN0053295,ACC005016,2024-01-17,Deposit,11770.87,Mobile Banking,Success
TXN0053878,ACC004703,2024-01-17,Withdrawal,5752.55,UPI,Success
TXN0054898,ACC000892,2024-01-17,Withdrawal,8000.00,ATM,Failed
TXN0055167,ACC000633,2024-01-17,Transfer,150719.46,NEFT,Success
TXN0057154,ACC004321,2024-01-17,Withdrawal,500.00,ATM,Success
TXN0058175,ACC006610,2024-01-17,Withdrawal,4961.63,Mobile Banking,Success
TXN0058209,ACC006098,2024-01-17,Withdrawal,6126.23,UPI,Success
TXN0058340,ACC002299,2024-01-17,Deposit,19935.32,Mobile Banking,Success
TXN0058577,ACC000003,2024-01-17,Deposit,564.16,UPI,Success
TXN0058653,ACC005302,2024-01-17,Deposit,324.31,UPI,Success
TXN0059587,ACC005777,2024-01-17,Deposit,27474.32,POS / Debit Card,Success
TXN0059932,ACC004968,2024-01-17,Withdrawal,20413.10,Net Banking,Success
TXN0061004,ACC001678,2024-01-17,Deposit,27774.35,Mobile Banking,Success
TXN0061128,ACC006541,2024-01-17,Withdrawal,4500.00,ATM,Success
TXN0061199,ACC005042,2024-01-17,Deposit,23641.29,Mobile Banking,Success
TXN0061714,ACC001342,2024-01-17,Withdrawal,15780.92,Mobile Banking,Success
TXN0061774,ACC003756,2024-01-17,Deposit,8374.90,Net Banking,Success
TXN0061906,ACC004527,2024-01-17,Withdrawal,93121.86,Branch,Success
TXN0061944,ACC000291,2024-01-17,Withdrawal,26104.11,Mobile Banking,Success
TXN0063912,ACC003578,2024-01-17,Withdrawal,21986.13,Net Banking,Success
TXN0064288,ACC003619,2024-01-17,Withdrawal,10659.10,Net Banking,Success
TXN0064360,ACC005798,2024-01-17,Withdrawal,1000.00,ATM,Success
TXN0065998,ACC000236,2024-01-17,Withdrawal,353.83,UPI,Success
TXN0066714,ACC002282,2024-01-17,Withdrawal,10000.00,ATM,Success
TXN0066724,ACC003525,2024-01-17,Withdrawal,928.48,UPI,Success
TXN0067285,ACC002634,2024-01-17,Deposit,162153.29,NEFT,Success
TXN0067791,ACC003307,2024-01-17,Transfer,150151.97,IMPS,Success
TXN0067796,ACC001940,2024-01-17,Withdrawal,2000.00,ATM,Success
TXN0067911,ACC005760,2024-01-17,Deposit,193880.19,Branch,Success
TXN0068353,ACC004507,2024-01-17,Deposit,20734.13,Net Banking,Success
TXN0069889,ACC002386,2024-01-17,Deposit,68499.51,NEFT,Success
TXN0070027,ACC001634,2024-01-17,Withdrawal,745.60,UPI,Success
TXN0070348,ACC003993,2024-01-17,Withdrawal,6591.37,UPI,Success
TXN0071542,ACC000480,2024-01-17,Withdrawal,30418.76,NEFT,Success
TXN0073022,ACC000799,2024-01-17,Deposit,4040.52,UPI,Success
TXN0073055,ACC003509,2024-01-17,Withdrawal,574.90,UPI,Success
TXN0074421,ACC002057,2024-01-17,Withdrawal,10256.19,Net Banking,Success
TXN0075515,ACC001686,2024-01-17,Withdrawal,10000.00,ATM,Success
TXN0075896,ACC002057,2024-01-17,Deposit,32022.74,POS / Debit Card,Success
TXN0076775,ACC002393,2024-01-17,Withdrawal,79.20,UPI,Success
TXN0076908,ACC004077,2024-01-17,Deposit,859.25,UPI,Success
TXN0077412,ACC003833,2024-01-17,Deposit,9159.43,UPI,Success
TXN0077435,ACC004030,2024-01-17,Deposit,10673.95,Net Banking,Success
TXN0077636,ACC002142,2024-01-17,Withdrawal,29823.26,Mobile Banking,Success
TXN0077889,ACC000351,2024-01-17,Deposit,370537.80,Branch,Success
TXN0078394,ACC000114,2024-01-17,Deposit,21629.17,Net Banking,Success
TXN0079255,ACC000882,2024-01-17,Withdrawal,256941.62,Branch,Success
TXN0079834,ACC006742,2024-01-17,Deposit,51424.00,Branch,Pending
TXN0080557,ACC004056,2024-01-17,Deposit,348.98,UPI,Success
TXN0081428,ACC002662,2024-01-17,Withdrawal,500.00,ATM,Success
TXN0082703,ACC004679,2024-01-17,Withdrawal,851.03,UPI,Success
TXN0083117,ACC003939,2024-01-17,Deposit,23771.98,NEFT,Success
TXN0086343,ACC000490,2024-01-17,Withdrawal,8000.00,ATM,Success
TXN0086896,ACC001032,2024-01-17,Transfer,5847.84,UPI,Success
TXN0087109,ACC006787,2024-01-17,Withdrawal,8761.81,UPI,Success
TXN0087815,ACC000400,2024-01-17,Withdrawal,3000.00,ATM,Success
TXN0088620,ACC000357,2024-01-17,Deposit,121.35,UPI,Success
TXN0089360,ACC001071,2024-01-17,Withdrawal,5000.00,ATM,Success
TXN0089906,ACC006862,2024-01-17,Withdrawal,18359.86,Net Banking,Success
TXN0090019,ACC003348,2024-01-17,Transfer,7210.54,UPI,Success
TXN0090509,ACC000942,2024-01-17,Deposit,15010.96,UPI,Success
TXN0092433,ACC000653,2024-01-17,Withdrawal,7745.46,Mobile Banking,Success
TXN0094035,ACC002309,2024-01-17,Deposit,42952.78,UPI,Success
TXN0094149,ACC001328,2024-01-17,Withdrawal,2000.00,ATM,Success
TXN0095279,ACC002058,2024-01-17,Deposit,152951.88,Branch,Failed
TXN0095494,ACC000941,2024-01-17,Withdrawal,3230.34,UPI,Success
TXN0096660,ACC001662,2024-01-17,Deposit,33145.58,NEFT,Success
TXN0096725,ACC001272,2024-01-17,Deposit,11037.77,Mobile Banking,Success
TXN0096798,ACC003872,2024-01-17,Withdrawal,262217.82,Branch,Success
TXN0100133,ACC000801,2024-01-17,Withdrawal,6953.18,UPI,Success
TXN0100654,ACC006107,2024-01-17,Deposit,2994.43,UPI,Success
TXN0102166,ACC004511,2024-01-17,Withdrawal,7145.02,Net Banking,Failed
TXN0103228,ACC001449,2024-01-17,Withdrawal,34436.63,Mobile Banking,Success
TXN0104609,ACC005536,2024-01-17,Deposit,400.96,UPI,Failed
TXN0000774,ACC004420,2024-01-18,Transfer,249479.99,IMPS,Success
TXN0001891,ACC001196,2024-01-18,Withdrawal,3989.14,Mobile Banking,Failed
TXN0002589,ACC001916,2024-01-18,Withdrawal,4862.90,UPI,Success
TXN0002638,ACC005011,2024-01-18,Withdrawal,39078.60,UPI,Success
TXN0003384,ACC004140,2024-01-18,Withdrawal,7782.23,UPI,Success
TXN0003521,ACC001423,2024-01-18,Transfer,7966.71,UPI,Success
