Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Payment_Status
PAY0067875,LOAN02580,2023-02-10,44302.97,Paid
PAY0068915,LOAN02613,2023-02-10,69402.78,Paid
PAY0069233,LOAN02629,2023-02-10,54678.05,Paid
PAY0071428,LOAN02713,2023-02-10,18172.37,Late
PAY0072500,LOAN02750,2023-02-10,23038.86,Paid
PAY0075632,LOAN02873,2023-02-10,28846.91,Late
PAY0075807,LOAN02879,2023-02-10,38907.80,Paid
PAY0078827,LOAN02992,2023-02-10,50092.75,Paid
PAY0000888,LOAN00039,2023-02-11,69921.47,Paid
PAY0001857,LOAN00077,2023-02-11,72762.27,Late
PAY0002926,LOAN00116,2023-02-11,118346.81,Paid
PAY0006363,LOAN00254,2023-02-11,29340.69,Paid
PAY0007487,LOAN00287,2023-02-11,55198.78,Paid
PAY0007557,LOAN00291,2023-02-11,61770.17,Late
PAY0007814,LOAN00298,2023-02-11,103856.43,Paid
PAY0008346,LOAN00316,2023-02-11,20943.28,Late
PAY0008533,LOAN00321,2023-02-11,3275.05,Paid
PAY0010480,LOAN00406,2023-02-11,29760.08,Paid
PAY0010549,LOAN00408,2023-02-11,29273.81,Paid
PAY0011003,LOAN00423,2023-02-11,27382.89,Paid
PAY0011684,LOAN00446,2023-02-11,57481.64,Paid
PAY0011932,LOAN00454,2023-02-11,45487.08,Paid
PAY0012766,LOAN00483,2023-02-11,14334.18,Paid
PAY0013325,LOAN00505,2023-02-11,135544.93,Paid
PAY0013440,LOAN00509,2023-02-11,10842.79,Paid
PAY0014953,LOAN00560,2023-02-11,11401.93,Paid
PAY0017144,LOAN00643,2023-02-11,97986.67,Paid
PAY0017308,LOAN00649,2023-02-11,26706.69,Paid
PAY0017417,LOAN00654,2023-02-11,43553.59,Paid
PAY0017460,LOAN00656,2023-02-11,88448.05,Paid
PAY0018679,LOAN00702,2023-02-11,7944.13,Paid
PAY0019679,LOAN00740,2023-02-11,83000.44,Paid
PAY0023390,LOAN00870,2023-02-11,32549.52,Late
PAY0026515,LOAN00996,2023-02-11,27176.77,Paid
PAY0027255,LOAN01024,2023-02-11,46286.53,Paid
PAY0027888,LOAN01046,2023-02-11,66652.25,Paid
PAY0028695,LOAN01079,2023-02-11,100139.05,Paid
PAY0029050,LOAN01097,2023-02-11,20682.18,Paid
PAY0031847,LOAN01202,2023-02-11,5875.19,Late
PAY0034669,LOAN01310,2023-02-11,32936.36,Paid
PAY0037948,LOAN01446,2023-02-11,63849.44,Paid
PAY0040217,LOAN01518,2023-02-11,39224.81,Paid
PAY0040995,LOAN01542,2023-02-11,47248.33,Paid
PAY0041861,LOAN01574,2023-02-11,19511.75,Paid
PAY0042387,LOAN01599,2023-02-11,21779.75,Paid
PAY0042887,LOAN01622,2023-02-11,40558.09,Paid
PAY0043188,LOAN01631,2023-02-11,96626.05,Paid
PAY0046679,LOAN01755,2023-02-11,34592.61,Paid
PAY0048135,LOAN01809,2023-02-11,60814.20,Paid
PAY0048423,LOAN01821,2023-02-11,13700.27,Paid
PAY0049666,LOAN01887,2023-02-11,27317.68,Paid
PAY0052047,LOAN01979,2023-02-11,19112.83,Late
PAY0052361,LOAN01993,2023-02-11,45437.25,Paid
PAY0053079,LOAN02020,2023-02-11,41046.56,Paid
PAY0056295,LOAN02145,2023-02-11,54678.07,Paid
PAY0057307,LOAN02186,2023-02-11,10440.97,Late
PAY0057831,LOAN02207,2023-02-11,32064.11,Paid
PAY0059242,LOAN02262,2023-02-11,16681.71,Late
PAY0060766,LOAN02316,2023-02-11,13869.17,Paid
PAY0062352,LOAN02374,2023-02-11,29545.80,Paid
PAY0063527,LOAN02417,2023-02-11,21972.18,Paid
PAY0064287,LOAN02456,2023-02-11,17116.53,Paid
PAY0066700,LOAN02537,2023-02-11,42407.02,Paid
PAY0067175,LOAN02555,2023-02-11,37550.17,Paid
PAY0068655,LOAN02604,2023-02-11,45300.37,Paid
PAY0070479,LOAN02678,2023-02-11,27472.24,Paid
PAY0070684,LOAN02687,2023-02-11,49346.29,Paid
PAY0071147,LOAN02703,2023-02-11,30058.83,Paid
PAY0072378,LOAN02748,2023-02-11,50074.36,Paid
PAY0072974,LOAN02764,2023-02-11,93347.16,Paid
PAY0073272,LOAN02776,2023-02-11,2339.81,Paid
PAY0074274,LOAN02821,2023-02-11,87601.44,Paid
PAY0074505,LOAN02830,2023-02-11,2891.56,Paid
PAY0074736,LOAN02841,2023-02-11,50619.10,Late
PAY0076695,LOAN02908,2023-02-11,35003.81,Late
PAY0078535,LOAN02978,2023-02-11,53549.69,Paid
PAY0078739,LOAN02988,2023-02-11,16993.23,Paid
PAY0000215,LOAN00010,2023-02-12,29718.91,Late
PAY0003484,LOAN00134,2023-02-12,25221.85,Paid
PAY0003719,LOAN00145,2023-02-12,11368.50,Paid
PAY0005590,LOAN00223,2023-02-12,24485.45,Paid
PAY0010241,LOAN00398,2023-02-12,7491.38,Paid
PAY0011876,LOAN00451,2023-02-12,56160.63,Paid
PAY0012131,LOAN00461,2023-02-12,12458.71,Paid
PAY0012225,LOAN00463,2023-02-12,47915.83,Paid
PAY0012420,LOAN00467,2023-02-12,69544.63,Paid
PAY0014082,LOAN00529,2023-02-12,76719.40,Late
PAY0015865,LOAN00594,2023-02-12,59185.35,Late
PAY0017045,LOAN00639,2023-02-12,91806.95,Paid
PAY0019299,LOAN00726,2023-02-12,22530.43,Paid
PAY0020790,LOAN00781,2023-02-12,22384.06,Paid
PAY0021584,LOAN00813,2023-02-12,79732.13,Paid
PAY0021955,LOAN00826,2023-02-12,26692.03,Paid
PAY0022431,LOAN00840,2023-02-12,26932.94,Late
PAY0023323,LOAN00869,2023-02-12,89248.34,Paid
PAY0028925,LOAN01088,2023-02-12,25850.20,Paid
PAY0029071,LOAN01099,2023-02-12,82696.92,Paid
PAY0031655,LOAN01198,2023-02-12,26946.38,Paid
PAY0032220,LOAN01215,2023-02-12,49420.98,Paid
PAY0034381,LOAN01299,2023-02-12,25182.77,Paid
PAY0034580,LOAN01306,2023-02-12,25100.93,Paid
PAY0036188,LOAN01381,2023-02-12,2229.10,Paid
PAY0038436,LOAN01463,2023-02-12,14652.53,Paid
PAY0038456,LOAN01464,2023-02-12,5876.86,Paid
PAY0038711,LOAN01471,2023-02-12,52007.10,Paid
PAY0039345,LOAN01492,2023-02-12,27103.44,Paid
PAY0040528,LOAN01526,2023-02-12,72566.17,Paid
PAY0041093,LOAN01545,2023-02-12,33598.26,Paid
PAY0041232,LOAN01549,2023-02-12,39571.66,Paid
PAY0042909,LOAN01624,2023-02-12,43976.09,Paid
PAY0043812,LOAN01653,2023-02-12,35593.71,Paid
PAY0044121,LOAN01663,2023-02-12,17066.98,Paid
PAY0046139,LOAN01733,2023-02-12,23485.38,Paid
PAY0046741,LOAN01756,2023-02-12,11467.60,Paid
PAY0048246,LOAN01813,2023-02-12,18722.18,Paid
PAY0051439,LOAN01960,2023-02-12,63799.51,Late
PAY0051459,LOAN01961,2023-02-12,14769.55,Late
PAY0052031,LOAN01978,2023-02-12,18849.67,Paid
PAY0056272,LOAN02144,2023-02-12,107044.84,Paid
PAY0057723,LOAN02203,2023-02-12,34524.60,Paid
PAY0059586,LOAN02277,2023-02-12,14630.26,Paid
PAY0061083,LOAN02326,2023-02-12,2631.89,Paid
PAY0063955,LOAN02438,2023-02-12,38529.97,Paid
PAY0064320,LOAN02458,2023-02-12,243352.43,Paid
PAY0068222,LOAN02590,2023-02-12,34699.39,Paid
PAY0068344,LOAN02594,2023-02-12,56409.98,Paid
PAY0068615,LOAN02599,2023-02-12,47893.60,Late
PAY0068988,LOAN02618,2023-02-12,39380.84,Paid
PAY0069813,LOAN02651,2023-02-12,25857.61,Paid
PAY0070850,LOAN02692,2023-02-12,33717.41,Paid
PAY0073235,LOAN02775,2023-02-12,25634.23,Paid
PAY0074766,LOAN02842,2023-02-12,73415.15,Late
PAY0075376,LOAN02865,2023-02-12,11036.58,Paid
PAY0076628,LOAN02906,2023-02-12,36511.64,Paid
PAY0077655,LOAN02943,2023-02-12,23085.67,Paid
PAY0001041,LOAN00046,2023-02-13,29032.18,Paid
PAY0002165,LOAN00089,2023-02-13,62301.64,Paid
PAY0004046,LOAN00163,2023-02-13,33396.35,Paid
PAY0009415,LOAN00361,2023-02-13,54587.44,Paid
PAY0009926,LOAN00386,2023-02-13,33865.58,Paid
PAY0014522,LOAN00544,2023-02-13,26215.33,Paid
PAY0016529,LOAN00619,2023-02-13,31366.27,Paid
PAY0016835,LOAN00630,2023-02-13,42550.88,Paid
PAY0017656,LOAN00663,2023-02-13,27882.53,Paid
PAY0020612,LOAN00777,2023-02-13,34550.76,Paid
PAY0023088,LOAN00862,2023-02-13,119737.71,Paid
PAY0024293,LOAN00906,2023-02-13,17974.90,Paid
PAY0025301,LOAN00944,2023-02-13,16263.92,Paid
PAY0025629,LOAN00958,2023-02-13,77732.92,Late
PAY0026486,LOAN00995,2023-02-13,26678.77,Paid
PAY0027777,LOAN01041,2023-02-13,36279.64,Paid
PAY0028516,LOAN01071,2023-02-13,56632.55,Paid
PAY0029877,LOAN01131,2023-02-13,28033.34,Paid
PAY0030307,LOAN01151,2023-02-13,32549.09,Paid
PAY0031071,LOAN01172,2023-02-13,27970.94,Late
PAY0031570,LOAN01194,2023-02-13,43735.71,Paid
PAY0032131,LOAN01210,2023-02-13,72083.98,Paid
PAY0035139,LOAN01332,2023-02-13,27521.91,Paid
PAY0035246,LOAN01337,2023-02-13,8467.27,Paid
PAY0036768,LOAN01398,2023-02-13,50917.45,Paid
PAY0044438,LOAN01669,2023-02-13,13887.92,Paid
PAY0045063,LOAN01693,2023-02-13,68461.86,Paid
PAY0047938,LOAN01802,2023-02-13,20705.79,Paid
PAY0048562,LOAN01830,2023-02-13,36085.82,Paid
PAY0051125,LOAN01943,2023-02-13,31287.57,Paid
PAY0051184,LOAN01945,2023-02-13,36783.25,Paid
PAY0051323,LOAN01954,2023-02-13,15133.84,Paid
PAY0051358,LOAN01955,2023-02-13,12878.24,Paid
PAY0054289,LOAN02066,2023-02-13,46698.59,Paid
PAY0054554,LOAN02079,2023-02-13,53660.40,Paid
PAY0055861,LOAN02128,2023-02-13,31327.70,Paid
PAY0055982,LOAN02134,2023-02-13,18160.49,Paid
PAY0056352,LOAN02147,2023-02-13,30616.76,Paid
PAY0056533,LOAN02161,2023-02-13,28714.99,Paid
PAY0057482,LOAN02191,2023-02-13,59774.45,Paid
PAY0061195,LOAN02329,2023-02-13,24383.16,Paid
PAY0063652,LOAN02425,2023-02-13,8134.03,Paid
PAY0067725,LOAN02575,2023-02-13,29829.36,Paid
PAY0068297,LOAN02592,2023-02-13,75268.29,Paid
PAY0068440,LOAN02596,2023-02-13,97263.20,Paid
PAY0074643,LOAN02837,2023-02-13,25878.39,Paid
PAY0076136,LOAN02890,2023-02-13,17161.01,Paid
PAY0076783,LOAN02910,2023-02-13,34711.35,Paid
PAY0077086,LOAN02921,2023-02-13,26413.94,Paid
PAY0078937,LOAN02996,2023-02-13,66482.54,Paid
PAY0079032,LOAN02999,2023-02-13,44010.08,Paid
PAY0006752,LOAN00270,2023-02-14,21038.46,Paid
PAY0010327,LOAN00400,2023-02-14,26359.47,Paid
PAY0010823,LOAN00417,2023-02-14,12737.38,Paid
PAY0011978,LOAN00456,2023-02-14,20527.13,Paid
PAY0012692,LOAN00481,2023-02-14,5147.21,Paid
PAY0013687,LOAN00520,2023-02-14,113064.34,Paid
PAY0018101,LOAN00682,2023-02-14,48254.14,Paid
PAY0018598,LOAN00699,2023-02-14,53404.39,Paid
PAY0019159,LOAN00717,2023-02-14,91469.35,Paid
PAY0021055,LOAN00794,2023-02-14,19863.61,Late
PAY0023092,LOAN00863,2023-02-14,40422.28,Paid
PAY0023434,LOAN00872,2023-02-14,21042.72,Paid
PAY0026310,LOAN00984,2023-02-14,37219.45,Late
PAY0027705,LOAN01040,2023-02-14,14565.35,Paid
PAY0028202,LOAN01056,2023-02-14,32359.78,Paid
PAY0029952,LOAN01135,2023-02-14,21227.36,Paid
PAY0030238,LOAN01147,2023-02-14,23545.71,Paid
PAY0032607,LOAN01229,2023-02-14,168591.85,Paid
PAY0032896,LOAN01247,2023-02-14,33037.91,Paid
PAY0033007,LOAN01253,2023-02-14,22905.81,Paid
PAY0035799,LOAN01364,2023-02-14,16685.86,Paid
PAY0039507,LOAN01497,2023-02-14,33292.25,Paid
PAY0041289,LOAN01551,2023-02-14,19048.42,Paid
PAY0045215,LOAN01701,2023-02-14,81282.41,Paid
PAY0045363,LOAN01707,2023-02-14,81004.20,Late
PAY0046027,LOAN01729,2023-02-14,35150.24,Paid
PAY0046764,LOAN01757,2023-02-14,12040.03,Paid
PAY0048747,LOAN01837,2023-02-14,17883.76,Paid
PAY0049515,LOAN01877,2023-02-14,23270.93,Paid
PAY0050724,LOAN01932,2023-02-14,46630.80,Paid
PAY0053019,LOAN02018,2023-02-14,40319.53,Paid
PAY0054641,LOAN02085,2023-02-14,29773.61,Paid
PAY0057861,LOAN02209,2023-02-14,11467.17,Failed
PAY0058744,LOAN02247,2023-02-14,31461.43,Paid
PAY0061333,LOAN02335,2023-02-14,47801.66,Paid
PAY0062214,LOAN02369,2023-02-14,73190.63,Paid
PAY0065068,LOAN02484,2023-02-14,112077.49,Paid
PAY0065280,LOAN02489,2023-02-14,27928.13,Paid
PAY0066942,LOAN02547,2023-02-14,5443.35,Late
PAY0068373,LOAN02595,2023-02-14,68535.43,Paid
PAY0068733,LOAN02607,2023-02-14,15955.81,Paid
PAY0069618,LOAN02641,2023-02-14,26093.89,Late
PAY0072934,LOAN02762,2023-02-14,55197.83,Paid
PAY0072999,LOAN02765,2023-02-14,21146.80,Paid
PAY0075990,LOAN02883,2023-02-14,12578.98,Paid
PAY0076085,LOAN02887,2023-02-14,28440.91,Paid
PAY0077795,LOAN02947,2023-02-14,22411.56,Paid
PAY0078210,LOAN02962,2023-02-14,45706.29,Paid
PAY0078591,LOAN02979,2023-02-14,92710.93,Paid
PAY0004181,LOAN00168,2023-02-15,11870.21,Paid
PAY0006521,LOAN00262,2023-02-15,11712.93,Paid
PAY0006718,LOAN00268,2023-02-15,70863.40,Paid
PAY0007274,LOAN00284,2023-02-15,54080.35,Paid
PAY0008689,LOAN00325,2023-02-15,9896.60,Paid
PAY0010533,LOAN00407,2023-02-15,16249.82,Paid
PAY0011109,LOAN00428,2023-02-15,61128.56,Paid
PAY0012209,LOAN00462,2023-02-15,39852.85,Paid
PAY0012623,LOAN00476,2023-02-15,59006.18,Paid
PAY0013490,LOAN00511,2023-02-15,48756.62,Late
PAY0014916,LOAN00559,2023-02-15,13481.10,Paid
PAY0016270,LOAN00606,2023-02-15,18034.08,Paid
PAY0018162,LOAN00685,2023-02-15,13950.17,Paid
PAY0018952,LOAN00710,2023-02-15,84363.29,Paid
PAY0019342,LOAN00728,2023-02-15,3180.79,Paid
PAY0022164,LOAN00833,2023-02-15,184085.68,Paid
PAY0024114,LOAN00902,2023-02-15,40993.51,Late
PAY0026928,LOAN01010,2023-02-15,40272.77,Paid
PAY0028576,LOAN01074,2023-02-15,41188.32,Paid
PAY0029614,LOAN01120,2023-02-15,76380.29,Paid
PAY0030801,LOAN01163,2023-02-15,133917.03,Paid
PAY0034080,LOAN01290,2023-02-15,83879.34,Paid
PAY0034105,LOAN01291,2023-02-15,120399.54,Paid
PAY0035252,LOAN01338,2023-02-15,4933.52,Paid
PAY0035443,LOAN01349,2023-02-15,64421.78,Paid
PAY0035829,LOAN01366,2023-02-15,30195.81,Paid
PAY0035938,LOAN01371,2023-02-15,8384.81,Paid
PAY0039621,LOAN01500,2023-02-15,35415.54,Paid
PAY0040838,LOAN01539,2023-02-15,112282.17,Paid
PAY0041938,LOAN01578,2023-02-15,32804.20,Paid
PAY0042359,LOAN01597,2023-02-15,19836.49,Paid
PAY0047673,LOAN01792,2023-02-15,29970.36,Paid
PAY0049475,LOAN01875,2023-02-15,78010.27,Paid
PAY0050212,LOAN01908,2023-02-15,20477.38,Paid
PAY0051399,LOAN01959,2023-02-15,49742.71,Paid
PAY0051750,LOAN01971,2023-02-15,70435.37,Paid
PAY0052893,LOAN02014,2023-02-15,13419.37,Paid
PAY0053560,LOAN02035,2023-02-15,50286.87,Paid
PAY0055795,LOAN02125,2023-02-15,49634.36,Paid
PAY0055913,LOAN02131,2023-02-15,64948.30,Paid
PAY0056566,LOAN02163,2023-02-15,85870.78,Paid
PAY0056843,LOAN02172,2023-02-15,14440.72,Paid
PAY0057532,LOAN02192,2023-02-15,45403.35,Paid
PAY0058604,LOAN02242,2023-02-15,19826.11,Paid
PAY0058910,LOAN02253,2023-02-15,25381.97,Paid
PAY0062380,LOAN02376,2023-02-15,53051.10,Paid
PAY0063008,LOAN02402,2023-02-15,28186.35,Paid
PAY0064424,LOAN02460,2023-02-15,110456.50,Paid
PAY0065090,LOAN02485,2023-02-15,93302.61,Paid
PAY0070228,LOAN02668,2023-02-15,23011.51,Paid
PAY0070317,LOAN02675,2023-02-15,17943.58,Paid
PAY0072082,LOAN02738,2023-02-15,22517.98,Paid
PAY0073310,LOAN02778,2023-02-15,80640.27,Paid
PAY0073554,LOAN02787,2023-02-15,35418.85,Paid
PAY0073606,LOAN02788,2023-02-15,72398.77,Paid
PAY0073740,LOAN02796,2023-02-15,57896.40,Paid
PAY0074216,LOAN02817,2023-02-15,22299.35,Paid
PAY0075749,LOAN02876,2023-02-15,22437.00,Paid
PAY0076214,LOAN02892,2023-02-15,70844.43,Late
PAY0000125,LOAN00007,2023-02-16,20560.89,Paid
PAY0001263,LOAN00054,2023-02-16,17680.88,Paid
PAY0001812,LOAN00075,2023-02-16,59497.86,Paid
PAY0002835,LOAN00111,2023-02-16,23030.13,Paid
PAY0002896,LOAN00115,2023-02-16,31266.98,Late
PAY0004160,LOAN00167,2023-02-16,39621.27,Late
PAY0004210,LOAN00169,2023-02-16,22570.40,Paid
PAY0004921,LOAN00198,2023-02-16,56193.29,Paid
PAY0005843,LOAN00232,2023-02-16,5193.60,Paid
PAY0009944,LOAN00387,2023-02-16,12230.75,Late
PAY0011542,LOAN00441,2023-02-16,9436.84,Paid
PAY0011781,LOAN00450,2023-02-16,19591.40,Paid
PAY0012368,LOAN00466,2023-02-16,60431.52,Paid
PAY0013849,LOAN00524,2023-02-16,6308.06,Paid
PAY0016376,LOAN00612,2023-02-16,42118.68,Paid
PAY0018076,LOAN00681,2023-02-16,42054.49,Paid
PAY0018746,LOAN00705,2023-02-16,108043.84,Paid
PAY0020907,LOAN00788,2023-02-16,13819.32,Paid
PAY0022630,LOAN00849,2023-02-16,11589.25,Paid
PAY0024527,LOAN00914,2023-02-16,75802.35,Paid
PAY0025875,LOAN00967,2023-02-16,21282.09,Paid
PAY0028787,LOAN01081,2023-02-16,31989.98,Paid
PAY0030754,LOAN01162,2023-02-16,111553.85,Paid
PAY0032771,LOAN01240,2023-02-16,66541.35,Paid
PAY0033798,LOAN01283,2023-02-16,59012.48,Paid
PAY0033938,LOAN01288,2023-02-16,36774.87,Paid
PAY0035634,LOAN01356,2023-02-16,95035.09,Paid
PAY0037572,LOAN01430,2023-02-16,23075.34,Paid
PAY0039151,LOAN01486,2023-02-16,53654.00,Paid
PAY0041458,LOAN01561,2023-02-16,14340.74,Paid
PAY0042175,LOAN01592,2023-02-16,31815.93,Paid
PAY0047988,LOAN01805,2023-02-16,48085.15,Paid
PAY0048152,LOAN01810,2023-02-16,60546.84,Paid
PAY0049943,LOAN01897,2023-02-16,28699.26,Paid
PAY0053419,LOAN02031,2023-02-16,29230.00,Paid
PAY0053811,LOAN02046,2023-02-16,58603.02,Paid
PAY0055102,LOAN02100,2023-02-16,34207.31,Paid
PAY0059191,LOAN02260,2023-02-16,82000.01,Paid
PAY0059885,LOAN02286,2023-02-16,20555.86,Paid
PAY0060429,LOAN02306,2023-02-16,4640.90,Paid
PAY0061370,LOAN02336,2023-02-16,15385.16,Paid
PAY0063472,LOAN02415,2023-02-16,230376.68,Paid
PAY0063491,LOAN02416,2023-02-16,8111.87,Paid
PAY0065535,LOAN02499,2023-02-16,62328.49,Paid
PAY0066373,LOAN02528,2023-02-16,21144.91,Paid
PAY0066662,LOAN02536,2023-02-16,89031.60,Paid
PAY0067412,LOAN02561,2023-02-16,74282.96,Paid
PAY0071034,LOAN02698,2023-02-16,42486.54,Paid
PAY0071907,LOAN02732,2023-02-16,8589.79,Paid
PAY0072011,LOAN02735,2023-02-16,25481.47,Paid
PAY0076350,LOAN02896,2023-02-16,29315.55,Paid
PAY0076494,LOAN02901,2023-02-16,134333.75,Paid
PAY0078909,LOAN02995,2023-02-16,24565.22,Late
PAY0079045,LOAN03000,2023-02-16,32481.21,Paid
PAY0001551,LOAN00067,2023-02-17,55380.99,Paid
PAY0004463,LOAN00179,2023-02-17,18570.70,Paid
PAY0004673,LOAN00186,2023-02-17,18749.00,Paid
PAY0004795,LOAN00192,2023-02-17,28077.88,Paid
PAY0005051,LOAN00204,2023-02-17,16780.07,Paid
PAY0007536,LOAN00290,2023-02-17,69839.81,Paid
PAY0008110,LOAN00306,2023-02-17,8054.18,Paid
PAY0012644,LOAN00477,2023-02-17,13448.74,Paid
PAY0013061,LOAN00495,2023-02-17,105441.86,Paid
PAY0017533,LOAN00658,2023-02-17,21932.97,Paid
PAY0018519,LOAN00696,2023-02-17,43686.51,Paid
PAY0018713,LOAN00704,2023-02-17,68336.92,Paid
PAY0023415,LOAN00871,2023-02-17,36955.00,Paid
PAY0025545,LOAN00955,2023-02-17,51788.45,Paid
PAY0026576,LOAN00998,2023-02-17,25085.41,Paid
PAY0027556,LOAN01035,2023-02-17,36793.02,Late
PAY0029686,LOAN01122,2023-02-17,52617.53,Paid
PAY0035739,LOAN01362,2023-02-17,15020.82,Paid
PAY0039747,LOAN01504,2023-02-17,74944.47,Paid
PAY0039909,LOAN01509,2023-02-17,31509.83,Paid
PAY0040072,LOAN01513,2023-02-17,116434.69,Paid
PAY0042979,LOAN01626,2023-02-17,68174.17,Late
PAY0045406,LOAN01709,2023-02-17,33808.05,Paid
PAY0046422,LOAN01745,2023-02-17,23685.64,Paid
PAY0046492,LOAN01751,2023-02-17,81385.04,Paid
PAY0048488,LOAN01825,2023-02-17,61831.46,Paid
PAY0049154,LOAN01860,2023-02-17,36649.63,Paid
PAY0049773,LOAN01891,2023-02-17,17550.18,Paid
PAY0049842,LOAN01893,2023-02-17,17175.25,Paid
PAY0050007,LOAN01898,2023-02-17,15987.55,Paid
PAY0050883,LOAN01936,2023-02-17,19086.58,Paid
PAY0051483,LOAN01962,2023-02-17,38900.55,Paid
PAY0054240,LOAN02064,2023-02-17,89546.68,Paid
PAY0056123,LOAN02138,2023-02-17,79742.88,Paid
PAY0057417,LOAN02189,2023-02-17,19848.95,Paid
PAY0058538,LOAN02241,2023-02-17,33423.25,Paid
PAY0058873,LOAN02252,2023-02-17,80239.04,Paid
PAY0060552,LOAN02310,2023-02-17,20699.17,Paid
PAY0067774,LOAN02577,2023-02-17,8971.44,Paid
PAY0071171,LOAN02704,2023-02-17,55110.11,Paid
PAY0071376,LOAN02712,2023-02-17,59981.56,Paid
PAY0072053,LOAN02737,2023-02-17,34909.63,Paid
PAY0074105,LOAN02811,2023-02-17,67581.92,Paid
PAY0075721,LOAN02875,2023-02-17,15144.46,Paid
PAY0076969,LOAN02916,2023-02-17,44747.82,Paid
PAY0077362,LOAN02932,2023-02-17,45366.77,Paid
PAY0078000,LOAN02956,2023-02-17,39570.42,Paid
PAY0078142,LOAN02960,2023-02-17,26996.51,Paid
PAY0078321,LOAN02967,2023-02-17,21834.50,Paid
PAY0000753,LOAN00029,2023-02-18,14988.61,Paid
PAY0000868,LOAN00038,2023-02-18,40021.26,Paid
PAY0001941,LOAN00079,2023-02-18,103172.87,Paid
PAY0001992,LOAN00080,2023-02-18,93297.44,Paid
PAY0002233,LOAN00093,2023-02-18,22388.54,Paid
PAY0002743,LOAN00108,2023-02-18,70442.36,Paid
PAY0004366,LOAN00174,2023-02-18,12483.44,Paid
PAY0006229,LOAN00248,2023-02-18,12743.31,Paid
PAY0007676,LOAN00295,2023-02-18,44347.43,Late
PAY0008992,LOAN00339,2023-02-18,15625.81,Paid
PAY0012036,LOAN00457,2023-02-18,60381.21,Paid
PAY0012439,LOAN00469,2023-02-18,30955.72,Paid
PAY0013652,LOAN00519,2023-02-18,23000.18,Paid
PAY0015068,LOAN00562,2023-02-18,47034.20,Paid
PAY0016238,LOAN00605,2023-02-18,30534.49,Paid
PAY0016366,LOAN00611,2023-02-18,25457.71,Failed
PAY0017926,LOAN00675,2023-02-18,12085.51,Paid
PAY0018264,LOAN00686,2023-02-18,68974.11,Paid
PAY0018655,LOAN00701,2023-02-18,4068.48,Paid
PAY0020071,LOAN00758,2023-02-18,122257.40,Paid
PAY0021803,LOAN00821,2023-02-18,54483.24,Paid
PAY0023238,LOAN00866,2023-02-18,92346.41,Paid
PAY0024824,LOAN00929,2023-02-18,106451.48,Paid
PAY0029356,LOAN01111,2023-02-18,115670.69,Paid
PAY0030116,LOAN01142,2023-02-18,47676.06,Paid
PAY0031154,LOAN01175,2023-02-18,47651.89,Paid
PAY0032528,LOAN01225,2023-02-18,90831.49,Paid
PAY0043900,LOAN01656,2023-02-18,12631.07,Paid
PAY0044176,LOAN01664,2023-02-18,15286.97,Paid
PAY0044855,LOAN01687,2023-02-18,64096.60,Paid
PAY0045115,LOAN01697,2023-02-18,115344.91,Paid
PAY0045285,LOAN01705,2023-02-18,5256.08,Paid
PAY0054218,LOAN02063,2023-02-18,92006.25,Paid
PAY0055397,LOAN02113,2023-02-18,67733.14,Paid
PAY0056425,LOAN02152,2023-02-18,50735.26,Paid
PAY0056605,LOAN02164,2023-02-18,125787.82,Paid
PAY0058428,LOAN02238,2023-02-18,22463.09,Paid
PAY0058989,LOAN02255,2023-02-18,7934.60,Paid
PAY0059849,LOAN02285,2023-02-18,9866.91,Paid
PAY0060252,LOAN02300,2023-02-18,15311.81,Paid
PAY0060291,LOAN02301,2023-02-18,83936.69,Paid
PAY0062573,LOAN02386,2023-02-18,17574.75,Paid
PAY0063600,LOAN02422,2023-02-18,21896.98,Paid
PAY0065402,LOAN02493,2023-02-18,11834.31,Paid
PAY0068048,LOAN02582,2023-02-18,21288.48,Paid
PAY0069845,LOAN02652,2023-02-18,40090.76,Paid
PAY0074580,LOAN02834,2023-02-18,1979.94,Paid
PAY0076595,LOAN02905,2023-02-18,38925.96,Paid
PAY0077007,LOAN02917,2023-02-18,83393.85,Late
PAY0077047,LOAN02919,2023-02-18,67346.58,Paid
PAY0001217,LOAN00052,2023-02-19,10638.98,Paid
PAY0001394,LOAN00063,2023-02-19,57716.59,Paid
PAY0002092,LOAN00083,2023-02-19,9002.31,Paid
PAY0003523,LOAN00138,2023-02-19,37803.62,Paid
PAY0003929,LOAN00156,2023-02-19,23955.88,Paid
PAY0004867,LOAN00197,2023-02-19,40820.40,Paid
PAY0005624,LOAN00225,2023-02-19,14161.69,Paid
PAY0006686,LOAN00267,2023-02-19,20925.48,Paid
PAY0007841,LOAN00300,2023-02-19,42068.30,Paid
PAY0008197,LOAN00309,2023-02-19,90369.86,Late
PAY0008644,LOAN00324,2023-02-19,37725.13,Late
PAY0009101,LOAN00344,2023-02-19,24184.23,Paid
PAY0009581,LOAN00369,2023-02-19,103930.25,Paid
PAY0010902,LOAN00421,2023-02-19,25622.30,Paid
PAY0011595,LOAN00443,2023-02-19,32556.38,Paid
PAY0014383,LOAN00540,2023-02-19,27962.43,Paid
PAY0019038,LOAN00714,2023-02-19,13775.72,Paid
PAY0020041,LOAN00756,2023-02-19,103865.57,Paid
PAY0021422,LOAN00806,2023-02-19,8874.45,Paid
