Card_ID,Customer_ID,Card_Type,Issue_Date,Credit_Limit,Card_Status
CARD003427,CUST03073,Credit Card,2023-02-18,50000.00,Active
CARD003772,CUST03958,Credit Card,2023-02-18,50000.00,Active
CARD000120,CUST03972,Credit Card,2023-02-19,250000.00,Active
CARD003266,CUST03036,Credit Card,2023-02-19,150000.00,Active
CARD001438,CUST04192,Debit Card,2023-02-20,50000.00,Inactive
CARD003605,CUST00222,Debit Card,2023-02-20,200000.00,Active
CARD003789,CUST03435,Credit Card,2023-02-20,50000.00,Active
CARD000689,CUST00460,Debit Card,2023-02-21,100000.00,Active
CARD003384,CUST02833,Credit Card,2023-02-21,1000000.00,Expired
CARD004053,CUST04758,Credit Card,2023-02-21,500000.00,Active
CARD004502,CUST03700,Credit Card,2023-02-21,250000.00,Active
CARD001203,CUST00221,Credit Card,2023-02-22,100000.00,Active
CARD002612,CUST01212,Credit Card,2023-02-22,150000.00,Active
CARD002861,CUST00217,Credit Card,2023-02-22,50000.00,Active
CARD000196,CUST02173,Credit Card,2023-02-23,50000.00,Active
CARD001439,CUST01918,Credit Card,2023-02-23,1000000.00,Active
CARD004848,CUST04405,Debit Card,2023-02-23,100000.00,Active
CARD002746,CUST04375,Credit Card,2023-02-24,250000.00,Active
CARD003698,CUST00496,Credit Card,2023-02-24,50000.00,Active
CARD000061,CUST04880,Credit Card,2023-02-25,100000.00,Active
CARD000117,CUST04218,Debit Card,2023-02-25,200000.00,Expired
CARD000865,CUST04373,Debit Card,2023-02-25,25000.00,Active
CARD001085,CUST04423,Credit Card,2023-02-25,1000000.00,Expired
CARD002863,CUST01407,Credit Card,2023-02-25,50000.00,Inactive
CARD003008,CUST01640,Credit Card,2023-02-25,500000.00,Expired
CARD003587,CUST04897,Debit Card,2023-02-25,200000.00,Inactive
CARD004937,CUST04826,Debit Card,2023-02-25,50000.00,Active
CARD000745,CUST04251,Prepaid Card,2023-02-26,10000.00,Active
CARD004537,CUST04647,Credit Card,2023-02-26,50000.00,Active
CARD004428,CUST03800,Debit Card,2023-02-27,200000.00,Active
CARD001300,CUST00760,Credit Card,2023-02-28,1000000.00,Active
CARD001394,CUST03787,Corporate Card,2023-02-28,1500000.00,Active
CARD000491,CUST03668,Credit Card,2023-03-01,250000.00,Active
CARD001501,CUST02459,Prepaid Card,2023-03-01,50000.00,Active
CARD002234,CUST00795,Debit Card,2023-03-01,25000.00,Active
CARD002371,CUST03089,Corporate Card,2023-03-01,500000.00,Expired
CARD002387,CUST00935,Debit Card,2023-03-01,25000.00,Active
CARD004397,CUST04738,Debit Card,2023-03-01,100000.00,Active
CARD000053,CUST02894,Credit Card,2023-03-02,250000.00,Inactive
CARD003753,CUST03326,Debit Card,2023-03-02,100000.00,Active
CARD001142,CUST00066,Debit Card,2023-03-03,200000.00,Active
CARD001201,CUST01462,Corporate Card,2023-03-04,500000.00,Inactive
CARD001302,CUST01722,Debit Card,2023-03-04,100000.00,Active
CARD004551,CUST03716,Debit Card,2023-03-04,25000.00,Active
CARD000149,CUST02539,Prepaid Card,2023-03-05,10000.00,Active
CARD000155,CUST01978,Debit Card,2023-03-06,100000.00,Active
CARD001697,CUST00400,Credit Card,2023-03-06,100000.00,Expired
CARD002615,CUST04885,Prepaid Card,2023-03-06,10000.00,Active
CARD004789,CUST04962,Debit Card,2023-03-06,200000.00,Active
CARD001082,CUST01942,Debit Card,2023-03-07,100000.00,Active
CARD001937,CUST04216,Debit Card,2023-03-07,200000.00,Active
CARD004493,CUST02909,Debit Card,2023-03-07,50000.00,Blocked
CARD002804,CUST01369,Credit Card,2023-03-08,150000.00,Active
CARD003954,CUST00476,Debit Card,2023-03-08,100000.00,Active
CARD001316,CUST03986,Corporate Card,2023-03-09,200000.00,Active
CARD002501,CUST03480,Debit Card,2023-03-09,200000.00,Active
CARD003332,CUST02408,Credit Card,2023-03-09,1000000.00,Active
CARD004708,CUST04525,Credit Card,2023-03-09,50000.00,Blocked
CARD000080,CUST01271,Corporate Card,2023-03-10,1500000.00,Active
CARD000693,CUST02099,Credit Card,2023-03-10,100000.00,Active
CARD000798,CUST04560,Credit Card,2023-03-11,100000.00,Active
CARD002020,CUST03774,Credit Card,2023-03-11,1000000.00,Blocked
CARD002536,CUST02034,Debit Card,2023-03-11,200000.00,Active
CARD003280,CUST01164,Credit Card,2023-03-11,150000.00,Active
CARD004887,CUST03919,Debit Card,2023-03-11,50000.00,Active
CARD001622,CUST04517,Credit Card,2023-03-12,50000.00,Active
CARD003417,CUST00132,Corporate Card,2023-03-12,500000.00,Active
CARD003778,CUST01122,Credit Card,2023-03-12,500000.00,Active
CARD005196,CUST03105,Debit Card,2023-03-12,200000.00,Active
CARD000163,CUST02543,Credit Card,2023-03-13,1000000.00,Active
CARD002303,CUST00603,Credit Card,2023-03-13,250000.00,Active
CARD002540,CUST03783,Credit Card,2023-03-13,250000.00,Active
CARD004444,CUST01995,Corporate Card,2023-03-14,500000.00,Blocked
CARD004659,CUST04154,Debit Card,2023-03-14,200000.00,Active
CARD004928,CUST04482,Credit Card,2023-03-14,250000.00,Active
CARD004674,CUST03184,Credit Card,2023-03-15,500000.00,Active
CARD000193,CUST02232,Debit Card,2023-03-16,100000.00,Active
CARD001225,CUST00773,Prepaid Card,2023-03-16,50000.00,Active
CARD002914,CUST02561,Prepaid Card,2023-03-16,10000.00,Active
CARD003089,CUST01241,Debit Card,2023-03-16,25000.00,Active
CARD004812,CUST02538,Debit Card,2023-03-16,100000.00,Active
CARD002163,CUST04360,Debit Card,2023-03-17,100000.00,Inactive
CARD003614,CUST03439,Debit Card,2023-03-17,50000.00,Active
CARD003697,CUST04185,Debit Card,2023-03-17,200000.00,Active
CARD003970,CUST01145,Credit Card,2023-03-17,250000.00,Active
CARD004702,CUST03915,Credit Card,2023-03-17,100000.00,Active
CARD000294,CUST04399,Debit Card,2023-03-18,100000.00,Active
CARD001634,CUST04998,Debit Card,2023-03-18,200000.00,Active
CARD001055,CUST01953,Prepaid Card,2023-03-19,25000.00,Blocked
CARD001174,CUST02847,Debit Card,2023-03-19,200000.00,Expired
CARD002483,CUST03565,Debit Card,2023-03-19,50000.00,Active
CARD003127,CUST00535,Credit Card,2023-03-19,1000000.00,Active
CARD001019,CUST00066,Credit Card,2023-03-21,250000.00,Active
CARD001658,CUST01655,Debit Card,2023-03-22,200000.00,Active
CARD003774,CUST01225,Debit Card,2023-03-22,200000.00,Active
CARD003057,CUST04103,Credit Card,2023-03-23,50000.00,Expired
CARD003505,CUST00823,Debit Card,2023-03-23,200000.00,Active
CARD003501,CUST02544,Debit Card,2023-03-24,100000.00,Active
CARD000166,CUST03196,Credit Card,2023-03-25,100000.00,Active
CARD001332,CUST04441,Credit Card,2023-03-25,500000.00,Active
CARD005129,CUST00789,Credit Card,2023-03-25,250000.00,Active
CARD005175,CUST01719,Prepaid Card,2023-03-25,10000.00,Active
CARD000282,CUST00104,Debit Card,2023-03-26,200000.00,Active
CARD000319,CUST04083,Credit Card,2023-03-26,150000.00,Active
CARD002673,CUST01042,Credit Card,2023-03-26,500000.00,Active
CARD003187,CUST03681,Debit Card,2023-03-26,100000.00,Active
CARD003189,CUST00425,Debit Card,2023-03-26,25000.00,Active
CARD003218,CUST01033,Debit Card,2023-03-26,25000.00,Active
CARD002822,CUST00247,Debit Card,2023-03-27,25000.00,Active
CARD000465,CUST04040,Debit Card,2023-03-28,200000.00,Expired
CARD001945,CUST02279,Debit Card,2023-03-28,200000.00,Active
CARD003246,CUST04508,Credit Card,2023-03-28,250000.00,Active
CARD004669,CUST00065,Credit Card,2023-03-28,150000.00,Expired
CARD000102,CUST01075,Debit Card,2023-03-29,50000.00,Active
CARD003511,CUST01166,Debit Card,2023-03-29,25000.00,Active
CARD004718,CUST01833,Debit Card,2023-03-29,50000.00,Active
CARD005152,CUST04095,Credit Card,2023-03-29,500000.00,Expired
CARD000242,CUST00773,Credit Card,2023-03-30,500000.00,Active
CARD000887,CUST02791,Credit Card,2023-03-30,150000.00,Active
CARD003652,CUST00673,Debit Card,2023-03-30,200000.00,Expired
CARD000239,CUST02282,Credit Card,2023-03-31,500000.00,Active
CARD001219,CUST02724,Corporate Card,2023-03-31,200000.00,Active
CARD003537,CUST02823,Debit Card,2023-03-31,100000.00,Active
CARD004557,CUST00203,Credit Card,2023-03-31,1000000.00,Active
CARD000412,CUST00245,Credit Card,2023-04-01,150000.00,Active
CARD000445,CUST01075,Debit Card,2023-04-01,100000.00,Active
CARD001175,CUST04777,Corporate Card,2023-04-01,1500000.00,Expired
CARD002879,CUST03568,Credit Card,2023-04-01,50000.00,Blocked
CARD004078,CUST02849,Debit Card,2023-04-01,100000.00,Active
CARD004505,CUST03122,Debit Card,2023-04-01,25000.00,Active
CARD005056,CUST02469,Prepaid Card,2023-04-01,10000.00,Active
CARD003944,CUST02769,Debit Card,2023-04-02,50000.00,Active
CARD001265,CUST02625,Credit Card,2023-04-03,50000.00,Active
CARD001292,CUST01363,Debit Card,2023-04-03,100000.00,Active
CARD002877,CUST03523,Debit Card,2023-04-03,100000.00,Blocked
CARD005015,CUST04400,Credit Card,2023-04-03,500000.00,Expired
CARD000807,CUST03691,Debit Card,2023-04-04,25000.00,Active
CARD003958,CUST04136,Prepaid Card,2023-04-04,50000.00,Active
CARD004490,CUST00965,Credit Card,2023-04-04,1000000.00,Active
CARD000316,CUST00796,Credit Card,2023-04-05,100000.00,Active
CARD001976,CUST02357,Debit Card,2023-04-07,50000.00,Active
CARD000093,CUST03080,Debit Card,2023-04-08,200000.00,Active
CARD001845,CUST01793,Debit Card,2023-04-08,50000.00,Active
CARD002040,CUST04917,Credit Card,2023-04-08,150000.00,Active
CARD005000,CUST03273,Credit Card,2023-04-08,150000.00,Active
CARD004463,CUST04579,Credit Card,2023-04-09,50000.00,Inactive
CARD000055,CUST03277,Credit Card,2023-04-10,100000.00,Active
CARD001348,CUST01316,Debit Card,2023-04-11,25000.00,Active
CARD004255,CUST00454,Credit Card,2023-04-11,250000.00,Inactive
CARD001255,CUST01824,Credit Card,2023-04-12,50000.00,Active
CARD002202,CUST00823,Credit Card,2023-04-12,50000.00,Active
CARD002472,CUST01525,Corporate Card,2023-04-12,1500000.00,Active
CARD000866,CUST04744,Prepaid Card,2023-04-13,25000.00,Active
CARD001063,CUST04488,Debit Card,2023-04-13,25000.00,Active
CARD001593,CUST00874,Credit Card,2023-04-13,150000.00,Active
CARD002654,CUST04271,Prepaid Card,2023-04-13,50000.00,Active
CARD000033,CUST04574,Credit Card,2023-04-15,250000.00,Active
CARD000291,CUST04858,Debit Card,2023-04-15,25000.00,Active
CARD001637,CUST04332,Debit Card,2023-04-15,100000.00,Active
CARD004667,CUST01953,Debit Card,2023-04-15,50000.00,Active
CARD004615,CUST04791,Credit Card,2023-04-16,150000.00,Inactive
CARD000923,CUST01615,Credit Card,2023-04-17,250000.00,Active
CARD003855,CUST01133,Credit Card,2023-04-17,500000.00,Active
CARD000482,CUST00493,Credit Card,2023-04-18,150000.00,Active
CARD002542,CUST00066,Debit Card,2023-04-18,100000.00,Active
CARD002760,CUST04814,Debit Card,2023-04-18,50000.00,Active
CARD003634,CUST04741,Credit Card,2023-04-18,50000.00,Expired
CARD000192,CUST03812,Credit Card,2023-04-19,500000.00,Active
CARD001903,CUST02051,Credit Card,2023-04-19,250000.00,Active
CARD002754,CUST00096,Credit Card,2023-04-19,50000.00,Active
CARD002661,CUST02104,Debit Card,2023-04-20,100000.00,Active
CARD002663,CUST01694,Debit Card,2023-04-20,100000.00,Active
CARD003140,CUST00801,Debit Card,2023-04-21,200000.00,Active
CARD003598,CUST04071,Debit Card,2023-04-21,50000.00,Expired
CARD005021,CUST00075,Debit Card,2023-04-21,50000.00,Active
CARD001436,CUST04398,Credit Card,2023-04-22,50000.00,Expired
CARD001514,CUST03070,Debit Card,2023-04-22,25000.00,Expired
CARD003046,CUST04578,Debit Card,2023-04-22,100000.00,Active
CARD001197,CUST03744,Credit Card,2023-04-23,100000.00,Active
CARD001626,CUST04058,Debit Card,2023-04-23,50000.00,Active
CARD001681,CUST00131,Credit Card,2023-04-23,500000.00,Active
CARD002590,CUST04074,Debit Card,2023-04-23,25000.00,Expired
CARD002762,CUST04917,Debit Card,2023-04-23,25000.00,Expired
CARD005053,CUST03393,Debit Card,2023-04-23,100000.00,Inactive
CARD003401,CUST04196,Debit Card,2023-04-24,200000.00,Active
CARD003503,CUST03587,Credit Card,2023-04-24,1000000.00,Active
CARD004921,CUST00775,Prepaid Card,2023-04-24,50000.00,Active
CARD005016,CUST01494,Credit Card,2023-04-24,250000.00,Active
CARD000145,CUST00160,Credit Card,2023-04-25,100000.00,Active
CARD002732,CUST02039,Prepaid Card,2023-04-25,50000.00,Active
CARD003859,CUST02219,Credit Card,2023-04-26,250000.00,Active
CARD001272,CUST00398,Credit Card,2023-04-27,250000.00,Inactive
CARD001950,CUST03094,Credit Card,2023-04-27,500000.00,Active
CARD000328,CUST04671,Credit Card,2023-04-28,500000.00,Active
CARD001580,CUST01197,Debit Card,2023-04-28,25000.00,Active
CARD001690,CUST03805,Debit Card,2023-04-28,25000.00,Blocked
CARD002658,CUST03524,Prepaid Card,2023-04-28,10000.00,Inactive
CARD004349,CUST01802,Corporate Card,2023-04-28,500000.00,Active
CARD000150,CUST02258,Debit Card,2023-04-29,50000.00,Active
CARD000731,CUST04195,Debit Card,2023-04-29,100000.00,Active
CARD000976,CUST00711,Debit Card,2023-04-29,200000.00,Inactive
CARD001238,CUST04275,Credit Card,2023-04-29,100000.00,Active
CARD005076,CUST00191,Credit Card,2023-04-29,100000.00,Active
CARD003563,CUST00977,Debit Card,2023-04-30,200000.00,Active
CARD000638,CUST04727,Debit Card,2023-05-01,200000.00,Active
CARD000952,CUST00406,Credit Card,2023-05-01,50000.00,Active
CARD001615,CUST04234,Debit Card,2023-05-01,200000.00,Active
CARD003027,CUST00208,Credit Card,2023-05-01,150000.00,Active
CARD003526,CUST02191,Debit Card,2023-05-01,50000.00,Active
CARD004948,CUST03753,Credit Card,2023-05-01,150000.00,Active
CARD000376,CUST00966,Credit Card,2023-05-02,150000.00,Active
CARD000478,CUST02229,Debit Card,2023-05-02,200000.00,Blocked
CARD001079,CUST02088,Debit Card,2023-05-02,100000.00,Inactive
CARD003499,CUST02688,Debit Card,2023-05-02,200000.00,Blocked
CARD004835,CUST02916,Credit Card,2023-05-02,250000.00,Active
CARD001173,CUST02537,Debit Card,2023-05-03,25000.00,Active
CARD004182,CUST03020,Credit Card,2023-05-03,50000.00,Active
CARD004600,CUST00069,Debit Card,2023-05-03,100000.00,Active
CARD000107,CUST00081,Debit Card,2023-05-04,25000.00,Active
CARD001719,CUST02219,Credit Card,2023-05-04,1000000.00,Active
CARD002433,CUST00215,Prepaid Card,2023-05-04,10000.00,Active
CARD003091,CUST03907,Credit Card,2023-05-04,250000.00,Inactive
CARD003219,CUST01908,Credit Card,2023-05-04,150000.00,Active
CARD003904,CUST01629,Debit Card,2023-05-04,200000.00,Active
CARD004166,CUST03800,Credit Card,2023-05-04,100000.00,Expired
CARD000540,CUST02329,Debit Card,2023-05-05,100000.00,Active
CARD000864,CUST03901,Credit Card,2023-05-05,50000.00,Expired
CARD002304,CUST04026,Debit Card,2023-05-05,100000.00,Active
CARD000653,CUST01130,Debit Card,2023-05-06,50000.00,Active
CARD002495,CUST04261,Credit Card,2023-05-06,1000000.00,Active
CARD002720,CUST02592,Prepaid Card,2023-05-06,25000.00,Active
CARD000129,CUST03222,Credit Card,2023-05-08,1000000.00,Active
CARD000323,CUST02811,Prepaid Card,2023-05-08,25000.00,Active
CARD001454,CUST02974,Debit Card,2023-05-08,100000.00,Active
CARD001481,CUST02183,Credit Card,2023-05-08,150000.00,Active
CARD004891,CUST04252,Credit Card,2023-05-08,50000.00,Active
CARD005119,CUST01022,Credit Card,2023-05-08,250000.00,Active
CARD000083,CUST01238,Credit Card,2023-05-09,250000.00,Active
CARD000889,CUST02996,Debit Card,2023-05-09,25000.00,Active
CARD003482,CUST04823,Corporate Card,2023-05-09,500000.00,Inactive
CARD003953,CUST03509,Credit Card,2023-05-09,100000.00,Active
CARD004632,CUST02020,Credit Card,2023-05-09,50000.00,Active
CARD000753,CUST02135,Credit Card,2023-05-10,250000.00,Active
CARD002246,CUST00137,Debit Card,2023-05-10,25000.00,Active
CARD005087,CUST00548,Debit Card,2023-05-10,25000.00,Blocked
CARD000357,CUST01033,Credit Card,2023-05-11,250000.00,Active
CARD001470,CUST04648,Prepaid Card,2023-05-11,10000.00,Active
CARD004039,CUST04282,Debit Card,2023-05-11,200000.00,Active
CARD004205,CUST00542,Credit Card,2023-05-11,1000000.00,Active
CARD002557,CUST04539,Debit Card,2023-05-12,200000.00,Expired
CARD003808,CUST04099,Debit Card,2023-05-12,50000.00,Active
CARD000520,CUST02572,Debit Card,2023-05-13,50000.00,Active
CARD000915,CUST04826,Debit Card,2023-05-13,200000.00,Active
CARD002170,CUST04972,Debit Card,2023-05-13,200000.00,Active
CARD000688,CUST02246,Credit Card,2023-05-14,150000.00,Active
CARD004236,CUST00185,Debit Card,2023-05-14,100000.00,Active
CARD000172,CUST00579,Debit Card,2023-05-15,25000.00,Active
CARD000609,CUST03103,Credit Card,2023-05-15,150000.00,Active
CARD002413,CUST04296,Debit Card,2023-05-15,200000.00,Active
CARD005038,CUST03483,Prepaid Card,2023-05-15,50000.00,Expired
CARD003542,CUST02402,Debit Card,2023-05-16,100000.00,Active
CARD004299,CUST03833,Debit Card,2023-05-16,100000.00,Active
CARD003012,CUST04107,Credit Card,2023-05-17,150000.00,Active
CARD003364,CUST00615,Prepaid Card,2023-05-17,10000.00,Active
CARD004485,CUST02408,Debit Card,2023-05-17,25000.00,Active
CARD000442,CUST02144,Credit Card,2023-05-18,50000.00,Active
CARD004656,CUST01885,Debit Card,2023-05-18,200000.00,Blocked
CARD000370,CUST01124,Debit Card,2023-05-19,100000.00,Active
CARD000896,CUST00132,Credit Card,2023-05-19,100000.00,Active
CARD001869,CUST03368,Prepaid Card,2023-05-19,10000.00,Expired
CARD004612,CUST02434,Prepaid Card,2023-05-19,25000.00,Active
CARD004830,CUST03668,Credit Card,2023-05-19,250000.00,Active
CARD001525,CUST00585,Credit Card,2023-05-20,150000.00,Active
CARD004161,CUST00793,Debit Card,2023-05-20,100000.00,Active
CARD001115,CUST03170,Credit Card,2023-05-21,50000.00,Active
CARD000299,CUST03457,Credit Card,2023-05-22,1000000.00,Active
CARD001709,CUST00936,Credit Card,2023-05-22,1000000.00,Active
CARD003837,CUST02635,Credit Card,2023-05-22,100000.00,Active
CARD001251,CUST00915,Debit Card,2023-05-23,25000.00,Active
CARD001687,CUST00223,Debit Card,2023-05-23,200000.00,Active
CARD002632,CUST03846,Debit Card,2023-05-23,100000.00,Active
CARD002881,CUST00259,Debit Card,2023-05-23,25000.00,Active
CARD003142,CUST03006,Debit Card,2023-05-23,100000.00,Active
CARD005028,CUST02586,Credit Card,2023-05-23,100000.00,Active
CARD001561,CUST03348,Debit Card,2023-05-24,50000.00,Active
CARD002473,CUST01405,Debit Card,2023-05-24,100000.00,Active
CARD004523,CUST01042,Debit Card,2023-05-24,200000.00,Active
CARD005075,CUST02830,Credit Card,2023-05-24,50000.00,Active
CARD000806,CUST00831,Debit Card,2023-05-25,200000.00,Blocked
CARD001266,CUST02614,Debit Card,2023-05-25,25000.00,Active
CARD004821,CUST02242,Debit Card,2023-05-25,100000.00,Active
CARD001825,CUST01131,Prepaid Card,2023-05-26,25000.00,Active
CARD002265,CUST01968,Credit Card,2023-05-26,1000000.00,Active
CARD002742,CUST04002,Corporate Card,2023-05-26,1500000.00,Active
CARD000851,CUST04172,Credit Card,2023-05-27,100000.00,Active
CARD001021,CUST01954,Credit Card,2023-05-27,150000.00,Blocked
CARD002019,CUST01947,Debit Card,2023-05-27,50000.00,Active
CARD003645,CUST02561,Credit Card,2023-05-27,100000.00,Active
CARD000542,CUST03761,Credit Card,2023-05-28,100000.00,Active
CARD000848,CUST00265,Corporate Card,2023-05-28,1500000.00,Active
CARD001814,CUST01603,Credit Card,2023-05-28,1000000.00,Active
CARD002522,CUST00542,Credit Card,2023-05-28,250000.00,Expired
CARD003757,CUST04909,Prepaid Card,2023-05-28,50000.00,Active
CARD000105,CUST01988,Credit Card,2023-05-29,50000.00,Blocked
CARD000108,CUST01470,Debit Card,2023-05-29,200000.00,Active
CARD000177,CUST03165,Prepaid Card,2023-05-29,25000.00,Active
CARD000277,CUST04185,Debit Card,2023-05-30,100000.00,Active
CARD001012,CUST01338,Debit Card,2023-05-31,50000.00,Active
CARD001043,CUST00051,Debit Card,2023-05-31,25000.00,Active
CARD001540,CUST02245,Debit Card,2023-05-31,100000.00,Active
CARD001463,CUST00281,Credit Card,2023-06-01,1000000.00,Blocked
CARD000072,CUST04521,Debit Card,2023-06-02,100000.00,Active
CARD000886,CUST04384,Prepaid Card,2023-06-03,50000.00,Active
CARD000950,CUST00022,Debit Card,2023-06-03,25000.00,Active
CARD000998,CUST00007,Credit Card,2023-06-03,500000.00,Active
CARD001053,CUST02617,Prepaid Card,2023-06-03,25000.00,Active
CARD001930,CUST02956,Debit Card,2023-06-03,100000.00,Expired
CARD004899,CUST03861,Debit Card,2023-06-03,100000.00,Active
CARD001059,CUST01746,Credit Card,2023-06-04,500000.00,Active
CARD002788,CUST02638,Credit Card,2023-06-04,500000.00,Active
CARD003593,CUST04227,Credit Card,2023-06-04,1000000.00,Active
CARD003991,CUST00894,Credit Card,2023-06-04,1000000.00,Active
CARD004801,CUST01407,Debit Card,2023-06-04,25000.00,Active
CARD000220,CUST01787,Debit Card,2023-06-05,25000.00,Active
CARD000409,CUST02626,Debit Card,2023-06-05,50000.00,Blocked
