Account_ID,Customer_ID,Branch_ID,Account_Type,Open_Date,Balance,Account_Status
ACC003332,CUST03332,BR044,Current,2022-05-01,44473.15,Active
ACC003333,CUST03333,BR030,Salary,2022-05-01,180784.36,Active
ACC003334,CUST03334,BR016,Savings,2022-01-07,117051.56,Inactive
ACC003335,CUST03335,BR027,Salary,2022-10-01,77822.93,Active
ACC003336,CUST03336,BR038,Fixed Deposit,2019-11-01,71041.17,Inactive
ACC003337,CUST03337,BR032,Savings,2022-05-07,4481.49,Active
ACC003338,CUST03338,BR046,Current,2023-12-19,83671.70,Active
ACC003339,CUST03339,BR039,Fixed Deposit,2021-06-25,1465847.47,Active
ACC003340,CUST03340,BR014,Current,2019-03-13,226175.22,Active
ACC003341,CUST03341,BR007,Current,2021-11-04,88421.50,Active
ACC003342,CUST03342,BR007,Current,2021-08-29,673527.43,Inactive
ACC003343,CUST03343,BR045,Salary,2020-03-02,60794.25,Active
ACC003344,CUST03344,BR038,Savings,2022-12-22,17114.19,Active
ACC003345,CUST03345,BR022,Savings,2023-10-25,23225.52,Active
ACC003346,CUST03346,BR034,Salary,2020-08-01,179393.67,Active
ACC003347,CUST03347,BR031,Savings,2024-03-04,121691.59,Active
ACC003348,CUST03348,BR004,Savings,2023-12-24,13383.51,Active
ACC003349,CUST03349,BR024,Current,2024-03-10,91205.59,Active
ACC003350,CUST03350,BR002,Savings,2024-01-19,6272.56,Dormant
ACC003351,CUST03351,BR050,Fixed Deposit,2023-04-28,1968210.77,Active
ACC003352,CUST03352,BR013,Fixed Deposit,2022-10-01,564047.90,Active
ACC003353,CUST03353,BR006,Savings,2020-04-13,964243.42,Active
ACC003354,CUST03354,BR044,Current,2019-04-28,554840.04,Inactive
ACC003355,CUST03355,BR021,Current,2021-02-17,657147.27,Active
ACC003356,CUST03356,BR018,Salary,2020-11-19,116905.36,Inactive
ACC003357,CUST03357,BR009,Savings,2023-08-02,22326.77,Active
ACC003358,CUST03358,BR007,Savings,2022-11-13,3474957.90,Inactive
ACC003359,CUST03359,BR040,Savings,2016-01-11,61422.60,Active
ACC003360,CUST03360,BR035,Fixed Deposit,2023-10-12,1073004.96,Active
ACC003361,CUST03361,BR029,Savings,2019-11-08,250708.54,Active
ACC003362,CUST03362,BR014,Current,2022-11-11,67424.47,Active
ACC003363,CUST03363,BR035,Savings,2021-06-13,136033.48,Active
ACC003364,CUST03364,BR014,Savings,2020-01-05,2427.35,Inactive
ACC003365,CUST03365,BR031,Current,2021-10-29,472233.43,Dormant
ACC003366,CUST03366,BR036,Savings,2024-05-28,106422.81,Active
ACC003367,CUST03367,BR021,Fixed Deposit,2023-10-23,1334360.06,Active
ACC003368,CUST03368,BR020,Current,2015-09-09,3078543.96,Active
ACC003369,CUST03369,BR037,Savings,2021-11-10,413331.43,Dormant
ACC003370,CUST03370,BR009,Savings,2018-10-20,9756.50,Active
ACC003371,CUST03371,BR042,Salary,2024-03-09,105389.18,Active
ACC003372,CUST03372,BR049,Current,2023-05-31,115644.83,Inactive
ACC003373,CUST03373,BR010,Current,2021-11-10,87623.35,Active
ACC003374,CUST03374,BR035,Savings,2022-03-09,21003.01,Active
ACC003375,CUST03375,BR033,Savings,2019-11-23,35468.03,Active
ACC003376,CUST03376,BR013,Savings,2024-03-07,298086.69,Active
ACC003377,CUST03377,BR026,Savings,2019-01-31,4076.75,Active
ACC003378,CUST03378,BR050,Current,2020-01-27,481066.92,Dormant
ACC003379,CUST03379,BR025,Current,2019-05-08,2661408.63,Dormant
ACC003380,CUST03380,BR014,Savings,2021-12-19,1078853.02,Active
ACC003381,CUST03381,BR038,Savings,2024-04-10,14381.86,Active
ACC003382,CUST03382,BR049,Savings,2022-09-11,38053.07,Active
ACC003383,CUST03383,BR022,Savings,2022-10-08,12867.84,Dormant
ACC003384,CUST03384,BR009,Savings,2020-06-05,775237.21,Active
ACC003385,CUST03385,BR038,Savings,2018-05-10,77994.71,Active
ACC003386,CUST03386,BR046,Savings,2024-04-10,128843.87,Dormant
ACC003387,CUST03387,BR041,Current,2021-04-21,58887.28,Inactive
ACC003388,CUST03388,BR046,Savings,2024-02-24,536273.87,Active
ACC003389,CUST03389,BR038,Savings,2021-10-27,22465.12,Active
ACC003390,CUST03390,BR030,Savings,2021-08-16,33479.72,Dormant
ACC003391,CUST03391,BR038,Savings,2023-04-13,82388.81,Inactive
ACC003392,CUST03392,BR036,Fixed Deposit,2023-05-12,1389935.59,Active
ACC003393,CUST03393,BR010,Salary,2022-08-23,260532.47,Dormant
ACC003394,CUST03394,BR007,Fixed Deposit,2023-12-21,1876350.75,Inactive
ACC003395,CUST03395,BR048,Current,2021-04-23,607658.86,Active
ACC003396,CUST03396,BR042,Current,2024-06-22,758244.68,Active
ACC003397,CUST03397,BR042,Savings,2023-08-04,148500.29,Active
ACC003398,CUST03398,BR004,Savings,2019-08-01,11287.74,Active
ACC003399,CUST03399,BR025,Salary,2019-04-09,251833.64,Inactive
ACC003400,CUST03400,BR043,Savings,2022-04-23,1122491.25,Active
ACC003401,CUST03401,BR027,Savings,2024-05-05,66117.45,Active
ACC003402,CUST03402,BR022,Savings,2021-05-19,128058.66,Active
ACC003403,CUST03403,BR050,Savings,2022-11-20,2169.72,Active
ACC003404,CUST03404,BR022,Current,2023-09-28,146084.48,Active
ACC003405,CUST03405,BR042,Salary,2022-08-13,319068.16,Dormant
ACC003406,CUST03406,BR046,Salary,2017-07-01,232700.92,Active
ACC003407,CUST03407,BR005,Savings,2022-01-29,983789.05,Active
ACC003408,CUST03408,BR015,Savings,2021-06-25,808714.92,Active
ACC003409,CUST03409,BR041,Fixed Deposit,2023-09-22,995314.61,Active
ACC003410,CUST03410,BR041,Salary,2021-10-30,279886.64,Active
ACC003411,CUST03411,BR041,Savings,2022-01-19,6078.29,Active
ACC003412,CUST03412,BR027,Savings,2020-06-05,12670.97,Inactive
ACC003413,CUST03413,BR020,Savings,2020-09-03,53849.90,Dormant
ACC003414,CUST03414,BR014,Current,2022-12-14,46907.80,Active
ACC003415,CUST03415,BR024,Current,2020-02-27,58420.61,Inactive
ACC003416,CUST03416,BR029,Salary,2019-05-31,181561.34,Active
ACC003417,CUST03417,BR009,Current,2024-03-01,31842.11,Inactive
ACC003418,CUST03418,BR011,Savings,2018-01-25,10616.41,Active
ACC003419,CUST03419,BR036,Savings,2019-09-14,19133.78,Active
ACC003420,CUST03420,BR030,Salary,2020-01-16,253823.57,Active
ACC003421,CUST03421,BR012,Savings,2024-02-21,902564.45,Active
ACC003422,CUST03422,BR006,Savings,2020-02-04,13382.92,Active
ACC003423,CUST03423,BR029,Savings,2017-11-08,3205.36,Active
ACC003424,CUST03424,BR026,Fixed Deposit,2022-03-29,690818.53,Dormant
ACC003425,CUST03425,BR018,Savings,2023-09-03,123806.02,Active
ACC003426,CUST03426,BR014,Salary,2023-09-15,303408.83,Active
ACC003427,CUST03427,BR035,Salary,2024-02-19,230141.38,Active
ACC003428,CUST03428,BR028,Current,2023-07-28,521160.24,Active
ACC003429,CUST03429,BR046,Savings,2022-08-10,1005776.78,Active
ACC003430,CUST03430,BR008,Savings,2021-03-16,51125.55,Active
ACC003431,CUST03431,BR048,Savings,2021-05-24,140539.28,Active
ACC003432,CUST03432,BR044,Salary,2022-07-27,95516.51,Active
ACC003433,CUST03433,BR047,Savings,2022-01-10,28711.10,Dormant
ACC003434,CUST03434,BR048,Savings,2024-05-15,106015.01,Active
ACC003435,CUST03435,BR018,Savings,2019-06-29,149843.56,Dormant
ACC003436,CUST03436,BR050,Current,2020-08-30,135044.09,Active
ACC003437,CUST03437,BR009,Savings,2022-07-02,9146.32,Dormant
ACC003438,CUST03438,BR025,Savings,2022-09-08,118401.21,Active
ACC003439,CUST03439,BR040,Savings,2022-08-22,3645941.04,Inactive
ACC003440,CUST03440,BR029,Salary,2024-05-21,68111.02,Active
ACC003441,CUST03441,BR014,Current,2023-12-26,127404.16,Active
ACC003442,CUST03442,BR048,Savings,2020-03-27,78570.75,Active
ACC003443,CUST03443,BR017,Current,2020-12-15,64908.21,Active
ACC003444,CUST03444,BR001,Savings,2017-11-26,61302.22,Dormant
ACC003445,CUST03445,BR025,Savings,2019-02-10,22707.33,Dormant
ACC003446,CUST03446,BR010,Current,2023-05-07,230504.91,Active
ACC003447,CUST03447,BR030,Salary,2019-11-23,98363.23,Active
ACC003448,CUST03448,BR038,Savings,2022-12-29,51047.84,Active
ACC003449,CUST03449,BR013,Savings,2019-06-23,24569.28,Active
ACC003450,CUST03450,BR035,Savings,2020-01-13,11202.21,Active
ACC003451,CUST03451,BR005,Savings,2022-05-28,1004987.36,Active
ACC003452,CUST03452,BR032,Current,2023-02-02,313210.12,Active
ACC003453,CUST03453,BR041,Salary,2019-12-12,265452.31,Active
ACC003454,CUST03454,BR042,Savings,2018-03-01,58797.01,Active
ACC003455,CUST03455,BR016,Salary,2020-11-19,311629.06,Active
ACC003456,CUST03456,BR001,Fixed Deposit,2023-08-13,623144.25,Active
ACC003457,CUST03457,BR042,Fixed Deposit,2023-04-25,1687341.66,Active
ACC003458,CUST03458,BR048,Savings,2024-04-13,15186.09,Dormant
ACC003459,CUST03459,BR007,Fixed Deposit,2023-03-09,1495773.49,Active
ACC003460,CUST03460,BR026,Salary,2024-03-15,301012.02,Active
ACC003461,CUST03461,BR009,Savings,2021-12-28,24366.10,Inactive
ACC003462,CUST03462,BR012,Savings,2022-10-08,88280.19,Active
ACC003463,CUST03463,BR049,Current,2022-08-06,119875.65,Active
ACC003464,CUST03464,BR015,Savings,2020-04-19,145203.82,Active
ACC003465,CUST03465,BR008,Savings,2022-07-03,25057.24,Active
ACC003466,CUST03466,BR019,Savings,2018-11-13,460085.22,Active
ACC003467,CUST03467,BR029,Salary,2020-08-20,252789.28,Active
ACC003468,CUST03468,BR018,Salary,2023-07-21,326441.09,Dormant
ACC003469,CUST03469,BR041,Fixed Deposit,2021-07-14,1257104.88,Active
ACC003470,CUST03470,BR024,Current,2019-10-16,115237.57,Dormant
ACC003471,CUST03471,BR012,Salary,2020-12-31,246537.04,Inactive
ACC003472,CUST03472,BR032,Savings,2021-07-07,871842.69,Inactive
ACC003473,CUST03473,BR040,Savings,2022-10-27,72855.26,Active
ACC003474,CUST03474,BR026,Savings,2022-05-11,559651.12,Active
ACC003475,CUST03475,BR028,Savings,2024-03-03,141148.64,Active
ACC003476,CUST03476,BR045,Savings,2023-12-26,76945.27,Active
ACC003477,CUST03477,BR048,Savings,2024-05-05,87468.22,Active
ACC003478,CUST03478,BR038,Savings,2024-01-25,23820.69,Active
ACC003479,CUST03479,BR045,Savings,2020-12-15,4516469.86,Inactive
ACC003480,CUST03480,BR014,Current,2023-03-08,547127.98,Active
ACC003481,CUST03481,BR037,Current,2020-07-15,699937.64,Dormant
ACC003482,CUST03482,BR031,Savings,2023-05-16,71368.34,Active
ACC003483,CUST03483,BR027,Savings,2021-09-24,50337.68,Inactive
ACC003484,CUST03484,BR033,Savings,2020-12-25,139455.92,Inactive
ACC003485,CUST03485,BR031,Savings,2022-03-05,77347.05,Active
ACC003486,CUST03486,BR018,Fixed Deposit,2021-04-18,1020824.51,Dormant
ACC003487,CUST03487,BR025,Salary,2019-07-09,147662.42,Dormant
ACC003488,CUST03488,BR038,Savings,2024-01-13,5048425.90,Dormant
ACC003489,CUST03489,BR010,Current,2023-04-07,56893.56,Active
ACC003490,CUST03490,BR014,Salary,2022-06-02,302060.34,Active
ACC003491,CUST03491,BR041,Salary,2021-03-20,255815.76,Active
ACC003492,CUST03492,BR006,Savings,2022-12-07,602006.92,Inactive
ACC003493,CUST03493,BR030,Savings,2023-01-03,775221.04,Dormant
ACC003494,CUST03494,BR015,Savings,2021-12-04,55532.10,Active
ACC003495,CUST03495,BR023,Savings,2017-12-26,19220.67,Active
ACC003496,CUST03496,BR039,Salary,2022-08-21,343707.06,Active
ACC003497,CUST03497,BR018,Savings,2023-05-22,91945.28,Inactive
ACC003498,CUST03498,BR018,Current,2021-08-08,505884.45,Active
ACC003499,CUST03499,BR006,Savings,2017-12-22,92816.87,Inactive
ACC003500,CUST03500,BR005,Savings,2023-10-16,421490.65,Active
ACC003501,CUST03501,BR046,Fixed Deposit,2016-10-06,822228.32,Active
ACC003502,CUST03502,BR003,Savings,2019-09-12,702480.72,Active
ACC003503,CUST03503,BR048,Current,2023-11-11,756703.72,Active
ACC003504,CUST03504,BR017,Savings,2018-10-04,106561.33,Dormant
ACC003505,CUST03505,BR021,Savings,2023-08-19,1042073.99,Active
ACC003506,CUST03506,BR038,Savings,2021-06-20,92307.83,Active
ACC003507,CUST03507,BR045,Savings,2022-02-18,870587.11,Active
ACC003508,CUST03508,BR044,Savings,2023-06-02,126545.69,Active
ACC003509,CUST03509,BR011,Savings,2022-07-22,112517.39,Active
ACC003510,CUST03510,BR030,Savings,2023-01-22,79319.78,Active
ACC003511,CUST03511,BR014,Savings,2023-03-05,16197.95,Active
ACC003512,CUST03512,BR039,Fixed Deposit,2024-03-27,1677364.60,Inactive
ACC003513,CUST03513,BR040,Savings,2020-08-25,120509.79,Active
ACC003514,CUST03514,BR042,Salary,2021-11-16,238449.13,Active
ACC003515,CUST03515,BR022,Savings,2020-04-11,24888.43,Active
ACC003516,CUST03516,BR005,Savings,2021-07-15,538118.27,Active
ACC003517,CUST03517,BR048,Savings,2018-08-22,102118.52,Active
ACC003518,CUST03518,BR046,Savings,2022-03-22,81354.41,Active
ACC003519,CUST03519,BR028,Savings,2022-02-04,10511.08,Active
ACC003520,CUST03520,BR024,Current,2022-03-11,565497.30,Active
ACC003521,CUST03521,BR043,Salary,2022-11-16,204117.26,Active
ACC003522,CUST03522,BR029,Savings,2022-07-22,826586.22,Active
ACC003523,CUST03523,BR026,Savings,2022-12-18,576816.98,Active
ACC003524,CUST03524,BR006,Salary,2024-02-19,294447.22,Active
ACC003525,CUST03525,BR033,Savings,2019-10-29,11379.41,Active
ACC003526,CUST03526,BR029,Current,2017-06-12,33692.32,Active
ACC003527,CUST03527,BR039,Savings,2023-11-30,149791.23,Active
ACC003528,CUST03528,BR031,Savings,2020-10-13,6766.96,Active
ACC003529,CUST03529,BR009,Current,2016-10-04,59319.11,Active
ACC003530,CUST03530,BR035,Current,2024-02-20,617716.88,Active
ACC003531,CUST03531,BR020,Salary,2019-07-15,277435.72,Inactive
ACC003532,CUST03532,BR039,Savings,2021-02-13,4767916.87,Inactive
ACC003533,CUST03533,BR023,Savings,2024-05-11,11855.25,Active
ACC003534,CUST03534,BR011,Current,2022-10-23,306040.06,Dormant
ACC003535,CUST03535,BR041,Savings,2021-06-15,58594.14,Active
ACC003536,CUST03536,BR034,Savings,2023-08-03,2704.24,Active
ACC003537,CUST03537,BR040,Savings,2024-01-07,16574.62,Active
ACC003538,CUST03538,BR022,Savings,2024-03-15,870341.72,Active
ACC003539,CUST03539,BR019,Current,2024-05-20,154287.18,Inactive
ACC003540,CUST03540,BR003,Salary,2023-09-21,14886.63,Dormant
ACC003541,CUST03541,BR015,Savings,2022-07-03,888312.63,Inactive
ACC003542,CUST03542,BR036,Savings,2023-09-03,20020.44,Active
ACC003543,CUST03543,BR017,Savings,2020-05-16,1174930.86,Active
ACC003544,CUST03544,BR021,Current,2021-01-17,4467397.60,Active
ACC003545,CUST03545,BR020,Savings,2023-05-31,1581768.07,Inactive
ACC003546,CUST03546,BR027,Savings,2021-07-31,126837.94,Active
ACC003547,CUST03547,BR034,Savings,2023-08-27,20459.99,Active
ACC003548,CUST03548,BR022,Fixed Deposit,2024-02-16,259725.53,Active
ACC003549,CUST03549,BR006,Savings,2021-06-07,9506.09,Active
ACC003550,CUST03550,BR005,Savings,2023-11-19,997944.72,Active
ACC003551,CUST03551,BR033,Savings,2023-07-01,21448.96,Dormant
ACC003552,CUST03552,BR026,Fixed Deposit,2023-12-11,932516.67,Active
ACC003553,CUST03553,BR035,Fixed Deposit,2019-01-08,108323.50,Inactive
ACC003554,CUST03554,BR033,Savings,2019-07-11,440408.86,Active
ACC003555,CUST03555,BR047,Fixed Deposit,2021-05-16,1819493.83,Dormant
ACC003556,CUST03556,BR030,Savings,2023-11-18,54089.10,Active
ACC003557,CUST03557,BR025,Savings,2017-02-27,43150.86,Active
ACC003558,CUST03558,BR043,Savings,2023-08-10,134983.55,Active
ACC003559,CUST03559,BR006,Salary,2024-04-16,250117.75,Active
ACC003560,CUST03560,BR009,Savings,2023-09-22,316611.34,Active
ACC003561,CUST03561,BR029,Savings,2020-10-09,13154.34,Active
ACC003562,CUST03562,BR020,Current,2023-12-06,27539.76,Dormant
ACC003563,CUST03563,BR016,Salary,2020-07-31,49469.17,Active
ACC003564,CUST03564,BR015,Current,2024-06-26,355162.25,Active
ACC003565,CUST03565,BR011,Savings,2021-09-17,931754.31,Dormant
ACC003566,CUST03566,BR003,Fixed Deposit,2024-05-20,768214.32,Active
ACC003567,CUST03567,BR014,Savings,2022-12-18,12155.84,Active
ACC003568,CUST03568,BR004,Savings,2024-01-27,637858.66,Active
ACC003569,CUST03569,BR010,Savings,2023-05-31,15196.08,Active
ACC003570,CUST03570,BR005,Savings,2019-09-13,197719.28,Active
ACC003571,CUST03571,BR038,Current,2022-09-05,118312.74,Active
ACC003572,CUST03572,BR009,Savings,2023-08-27,1128548.14,Active
ACC003573,CUST03573,BR019,Current,2021-12-23,750334.72,Dormant
ACC003574,CUST03574,BR040,Current,2021-05-20,297879.15,Active
ACC003575,CUST03575,BR043,Savings,2021-09-19,24981.55,Active
ACC003576,CUST03576,BR023,Fixed Deposit,2024-06-30,439807.72,Active
ACC003577,CUST03577,BR037,Savings,2023-05-19,145459.65,Active
ACC003578,CUST03578,BR043,Savings,2023-08-01,15122.86,Dormant
ACC003579,CUST03579,BR008,Savings,2024-05-24,144317.02,Inactive
ACC003580,CUST03580,BR031,Salary,2021-08-23,248133.23,Active
ACC003581,CUST03581,BR008,Savings,2021-08-07,45965.99,Dormant
ACC003582,CUST03582,BR047,Savings,2019-10-18,1188865.97,Active
ACC003583,CUST03583,BR010,Fixed Deposit,2015-12-24,1275215.02,Active
ACC003584,CUST03584,BR050,Salary,2023-12-06,144896.05,Active
ACC003585,CUST03585,BR045,Savings,2023-01-30,1949959.01,Active
ACC003586,CUST03586,BR025,Savings,2020-05-07,139663.27,Dormant
ACC003587,CUST03587,BR007,Savings,2019-05-22,30997.92,Active
ACC003588,CUST03588,BR005,Fixed Deposit,2021-06-14,992979.75,Active
ACC003589,CUST03589,BR050,Savings,2021-01-12,144016.85,Active
ACC003590,CUST03590,BR026,Current,2022-07-25,36626.14,Active
ACC003591,CUST03591,BR032,Salary,2023-01-25,218125.77,Active
ACC003592,CUST03592,BR044,Current,2024-02-01,505216.10,Active
ACC003593,CUST03593,BR029,Fixed Deposit,2022-08-10,1534541.43,Active
ACC003594,CUST03594,BR008,Savings,2024-03-22,4750.16,Active
ACC003595,CUST03595,BR037,Savings,2023-08-01,5318528.09,Active
ACC003596,CUST03596,BR027,Salary,2020-01-26,333743.04,Active
ACC003597,CUST03597,BR015,Savings,2020-09-15,33746.82,Active
ACC003598,CUST03598,BR044,Salary,2022-05-04,122026.18,Active
ACC003599,CUST03599,BR043,Salary,2019-04-05,315914.08,Active
ACC003600,CUST03600,BR036,Salary,2024-01-04,347984.72,Active
ACC003601,CUST03601,BR032,Fixed Deposit,2019-12-05,874890.90,Active
ACC003602,CUST03602,BR004,Savings,2018-03-09,132567.35,Active
ACC003603,CUST03603,BR029,Savings,2023-11-21,11741.70,Active
ACC003604,CUST03604,BR045,Fixed Deposit,2023-03-30,817853.62,Active
ACC003605,CUST03605,BR032,Current,2022-04-10,4432821.40,Active
ACC003606,CUST03606,BR043,Savings,2024-01-07,1650800.01,Active
ACC003607,CUST03607,BR008,Savings,2023-12-22,7783.88,Inactive
ACC003608,CUST03608,BR034,Fixed Deposit,2023-08-23,263662.12,Active
ACC003609,CUST03609,BR014,Savings,2023-05-11,10984.39,Active
ACC003610,CUST03610,BR045,Fixed Deposit,2021-08-21,1363488.51,Active
ACC003611,CUST03611,BR025,Savings,2024-03-26,699429.87,Active
ACC003612,CUST03612,BR009,Savings,2022-08-18,22555.32,Active
ACC003613,CUST03613,BR008,Salary,2019-08-07,73202.18,Active
ACC003614,CUST03614,BR024,Savings,2016-10-11,53131.68,Active
ACC003615,CUST03615,BR031,Savings,2022-02-02,541074.89,Active
ACC003616,CUST03616,BR004,Salary,2023-09-12,242770.45,Dormant
ACC003617,CUST03617,BR019,Savings,2017-11-03,1117014.83,Active
ACC003618,CUST03618,BR026,Salary,2019-03-13,279808.63,Active
ACC003619,CUST03619,BR041,Current,2022-06-15,97983.77,Dormant
ACC003620,CUST03620,BR023,Salary,2020-10-06,287322.54,Dormant
ACC003621,CUST03621,BR021,Savings,2020-12-13,13402.07,Active
ACC003622,CUST03622,BR006,Salary,2020-03-31,264047.35,Active
ACC003623,CUST03623,BR034,Savings,2023-09-04,5212.92,Inactive
ACC003624,CUST03624,BR007,Salary,2023-03-23,203545.05,Active
ACC003625,CUST03625,BR037,Savings,2020-02-23,7881.21,Active
ACC003626,CUST03626,BR013,Savings,2022-12-16,9232.82,Active
ACC003627,CUST03627,BR022,Fixed Deposit,2017-08-24,167255.40,Active
ACC003628,CUST03628,BR023,Salary,2023-11-19,252877.73,Active
ACC003629,CUST03629,BR016,Savings,2024-01-28,31388.27,Active
ACC003630,CUST03630,BR026,Savings,2024-03-17,16012.73,Dormant
ACC003631,CUST03631,BR003,Savings,2024-04-09,11016.36,Dormant
ACC003632,CUST03632,BR039,Savings,2023-11-19,33655.50,Active
ACC003633,CUST03633,BR011,Savings,2017-04-06,8774.13,Active
ACC003634,CUST03634,BR042,Salary,2023-07-05,118195.85,Active
ACC003635,CUST03635,BR021,Savings,2020-09-08,76142.83,Active
ACC003636,CUST03636,BR035,Savings,2015-03-16,1390038.12,Active
ACC003637,CUST03637,BR041,Savings,2018-09-07,102512.63,Active
ACC003638,CUST03638,BR031,Savings,2023-11-04,101899.93,Active
ACC003639,CUST03639,BR021,Savings,2024-03-16,2747375.64,Active
ACC003640,CUST03640,BR004,Savings,2018-05-02,111211.86,Inactive
ACC003641,CUST03641,BR010,Salary,2023-06-07,338540.74,Active
ACC003642,CUST03642,BR031,Savings,2023-02-18,729756.32,Dormant
ACC003643,CUST03643,BR008,Current,2023-06-13,531937.63,Active
ACC003644,CUST03644,BR028,Current,2023-05-12,2061632.11,Dormant
ACC003645,CUST03645,BR040,Salary,2023-02-27,290183.00,Active
ACC003646,CUST03646,BR002,Savings,2022-12-03,117910.01,Active
ACC003647,CUST03647,BR044,Fixed Deposit,2023-12-25,92405.25,Active
ACC003648,CUST03648,BR006,Savings,2018-02-20,11661.08,Active
ACC003649,CUST03649,BR002,Savings,2022-01-27,115445.77,Active
ACC003650,CUST03650,BR032,Savings,2018-07-16,154793.55,Active
ACC003651,CUST03651,BR007,Salary,2023-02-06,84664.61,Active
ACC003652,CUST03652,BR033,Savings,2023-11-25,5707.22,Dormant
ACC003653,CUST03653,BR030,Savings,2023-05-16,105747.21,Inactive
ACC003654,CUST03654,BR033,Savings,2019-09-25,7118.28,Active
ACC003655,CUST03655,BR019,Savings,2021-11-21,344393.92,Dormant
ACC003656,CUST03656,BR027,Savings,2024-01-30,23582.29,Active
ACC003657,CUST03657,BR006,Savings,2022-10-02,963576.25,Active
ACC003658,CUST03658,BR020,Fixed Deposit,2019-01-09,167353.39,Active
ACC003659,CUST03659,BR043,Savings,2022-08-09,47309.29,Active
ACC003660,CUST03660,BR010,Savings,2024-01-24,100971.09,Active
ACC003661,CUST03661,BR002,Current,2016-03-15,4044856.07,Active
ACC003662,CUST03662,BR032,Savings,2024-04-08,8963.98,Active
ACC003663,CUST03663,BR016,Savings,2022-10-25,2791211.31,Active
ACC003664,CUST03664,BR001,Savings,2016-02-07,31873.05,Active
